"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047","ACCT_SL0012","ACCT_SL0013","ACCT_SL0014","ACCT_SL0015","ACCT_SL0016","ACCT_SL0017","ACCT_AS0042"
60082,12/31/2023 0:00:00,14560,0,0,387762,0,1,0,303403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253636,0,0,0,253636,0,0,0,0,0,36740269,0,0,0,0,0,0,0,0,01/01/2023,59612,41456665,0,0,0,0,0,0,0,0,0,0,0,124991,0,0,0,0,0,0,0,0,0,0
60087,12/31/2023 0:00:00,14564,0,153832168,15777611,39285,1,0,19911004,0,0,0,0,0,0,0,0,0,0,0,0,5726531,10738166,65643223,242537447,13166557,337811923,0,0,0,0,0,0,0,-64911343,0,5354285,30014,0,-388716,4995583,0,0,0,0,140753,2617008549,10,164169,148969,0,0,0,7,46756,01/01/2023,7604128,2820572145,0,0,0,0,0,0,0,0,0,0,0,22333374,0,0,-64198,29376,17785067,0,0,0,0,30355
60095,12/31/2023 0:00:00,14572,0,878430,1279535,0,1,0,342343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6701816,7163633,0,0,0,13865449,0,0,0,35411,0,0,-90,35321,0,0,0,0,61,100171511,0,0,0,0,0,0,0,0,10/01/2023,36990,117661102,0,0,0,0,0,0,0,0,0,0,0,936755,0,0,0,0,0,0,0,0,0,0
60103,12/31/2023 0:00:00,14579,0,53994501,6388243,19536760,1,24739,7857296,1265034,0,0,0,2187325,3452359,0,0,0,0,0,0,12477768,42943442,65009969,76892958,4656194,201980331,0,0,0,7629208,0,7629209,0,-25127045,0,705261,0,24739,0,730000,0,0,0,0,1051848,1179371527,2,22899,22899,0,0,0,2,22899,02/01/2023,0,1317300438,0,0,0,0,0,0,0,0,0,0,0,7247317,0,407451,0,0,0,0,0,0,0,0
60105,12/31/2023 0:00:00,14581,0,6550000,6116147,1940224,1,0,4199668,0,0,0,0,0,0,0,0,0,0,0,0,46037848,103001578,35780229,21723822,686826,207230302,3974000,3972000,988000,0,0,8934000,0,-12871238,0,2782480,0,0,0,2782480,0,0,0,0,0,514531460,0,0,0,0,0,0,0,0,01/01/2023,936883,590307215,0,0,0,0,0,0,0,0,0,0,0,7610681,0,0,0,0,0,0,0,0,0,0
60110,12/31/2023 0:00:00,14584,0,0,554647,0,1,0,349645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46400687,0,0,0,0,0,0,0,0,01/01/2023,72406,51678344,0,0,0,0,0,0,0,0,0,0,0,59607,0,0,0,0,0,0,0,0,0,0
60113,12/31/2023 0:00:00,14587,0,0,417022,0,1,0,1182802,0,0,0,0,0,0,0,0,0,0,0,0,371808,86120,151609,558672,0,1168209,5671992,992000,0,0,0,6663992,0,-27601,0,-30391,0,0,0,-30391,0,0,0,0,0,49742272,0,0,0,0,0,0,0,0,01/01/2023,800801,55660320,0,0,0,0,0,0,0,0,0,0,0,229470,0,0,0,0,0,0,0,0,0,0
60124,12/31/2023 0:00:00,14598,0,0,113735,0,1,0,27210,0,0,0,0,0,0,0,0,0,0,0,0,631498,2693447,557780,0,0,3882725,0,0,0,0,0,0,0,-266275,0,-15183,0,0,0,-15183,0,0,0,0,0,10724660,0,0,0,0,0,0,0,0,01/01/2023,28671,11164322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60125,12/31/2023 0:00:00,14599,0,8240546,1366791,0,1,0,1742022,0,0,0,0,0,0,0,0,0,0,0,0,5449144,1218974,1921165,1291505,0,9880788,0,0,0,0,0,0,0,-452306,0,315325,0,0,0,315325,0,0,0,0,0,352011648,9,572500,572500,0,0,0,9,572500,07/01/2023,361387,386705345,0,0,0,0,0,0,0,0,0,0,0,2365814,0,0,4901,0,0,0,0,0,0,0
60137,12/31/2023 0:00:00,14611,0,38740461,10010518,0,1,0,6626825,0,0,0,57170612,0,57170612,0,0,0,0,0,0,281126761,138753095,149076043,234024065,10953799,813933763,0,0,0,0,0,0,0,-52836932,0,3262398,0,0,0,3262398,0,0,0,0,0,2025340442,0,0,0,150,1895117,1895117,0,0,01/01/2023,1284162,2202232720,0,0,0,0,0,0,0,0,0,0,0,8824899,0,6780086,-403943,0,0,0,0,0,0,0
60148,12/31/2023 0:00:00,14622,0,0,1984928,1046766,1,0,651376,0,0,0,0,1345514,1345514,0,0,0,0,0,0,0,0,0,0,0,0,17359300,44380916,4624830,5747233,0,72112279,0,0,0,218660,0,0,0,218660,0,0,0,0,0,254226892,0,0,0,0,0,0,0,0,01/01/2023,0,278823571,0,0,0,0,0,0,0,0,0,0,0,2080151,0,0,0,6,1506903,2,4200000,0,0,0
60149,12/31/2023 0:00:00,14623,0,0,338847,0,1,0,201322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,3250000,0,0,0,4750000,0,0,0,43382,0,0,471,43853,0,0,0,0,571,28704304,0,0,0,0,0,0,0,0,01/01/2023,105405,34429056,0,0,0,0,0,0,0,0,0,0,0,8965,0,0,0,0,0,0,0,0,0,0
60151,12/31/2023 0:00:00,14625,0,0,692909,0,1,0,140402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,0,0,0,0,48930859,0,0,0,0,0,0,0,0,06/01/2023,0,58510435,0,0,0,0,0,0,0,0,0,0,0,398357,0,0,0,0,0,0,0,0,0,0
60153,12/31/2023 0:00:00,14627,0,301870611,83555613,1148526,1,0,62803822,0,0,0,0,0,0,0,0,0,0,0,0,100274602,237766566,443397566,187495046,0,968933780,48183028,25557296,970739,20357568,0,95068631,0,-107457347,0,41994337,0,0,0,41994337,0,0,0,0,0,3907478221,0,0,0,0,0,0,0,0,07/01/2023,18000657,4237000022,0,0,0,0,0,0,0,0,0,0,0,57812914,0,0,0,0,0,0,0,0,0,0
60160,12/31/2023 0:00:00,14632,0,10610925,1721795,0,1,0,648606,0,0,0,0,0,0,0,0,0,0,0,0,16134825,2020770,10866488,48501847,3823882,81347812,0,0,0,0,0,0,0,-12959028,0,-100590,0,0,0,-100590,0,0,0,0,0,363354690,0,0,0,0,0,0,0,0,01/01/2023,42359,384942654,0,0,0,0,0,0,0,0,0,0,0,4075687,0,0,0,0,0,0,0,0,0,0
60164,12/31/2023 0:00:00,14636,0,0,1066957,337384,1,0,178311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5952000,9920000,9972000,0,0,25844000,0,0,0,-60000,0,0,0,-60000,0,0,0,0,0,91013817,0,0,0,0,0,0,0,0,03/01/2023,0,105089806,0,0,0,0,0,0,0,0,0,0,0,328358,0,0,0,0,0,0,0,0,0,0
60165,12/31/2023 0:00:00,14637,0,0,452117,0,1,0,137897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162350,0,0,0,162350,0,0,0,0,0,27857303,0,0,0,0,0,0,0,0,06/01/2023,0,31010785,0,0,0,0,0,0,0,0,0,0,0,327730,0,0,0,0,0,0,0,0,0,0
60167,12/31/2023 0:00:00,14639,0,0,96689,0,1,0,137778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90744,0,0,0,90744,0,0,0,0,0,20846950,0,0,0,0,0,0,0,0,01/01/2023,24986,24324969,0,0,0,0,0,0,0,0,0,0,0,89741,0,0,0,0,0,0,0,0,0,0
60175,12/31/2023 0:00:00,14647,0,0,1700,0,1,0,57273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17814173,0,0,0,0,0,0,0,0,09/01/2023,0,20591199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60184,12/31/2023 0:00:00,14656,0,0,80158,0,1,0,302093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285163,2672678,756000,0,0,3713841,0,0,0,35235,0,0,0,35235,0,0,0,0,0,10675887,0,0,0,0,0,0,0,0,03/01/2023,192977,11738983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60186,12/31/2023 0:00:00,14658,0,0,1139833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41955294,0,0,0,0,0,0,0,0,,0,49745353,0,0,0,0,0,0,0,0,0,0,0,190400,0,0,0,0,0,0,0,0,0,0
60189,12/31/2023 0:00:00,14661,0,964212,1692442,0,1,0,872139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,11500000,1000000,0,0,15500000,0,0,0,81569,0,0,0,81569,0,0,0,0,0,127840449,0,0,0,0,0,0,0,0,01/01/2023,312094,142714007,0,0,0,0,0,0,0,0,0,0,0,755031,0,0,0,27828,6370380,0,0,0,0,0
60190,12/31/2023 0:00:00,14662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3270702,0,0,0,0,0,0,0,0,,0,4612639,0,0,0,0,0,0,0,0,0,0,0,2264,0,0,0,0,0,0,0,0,0,0
60198,12/31/2023 0:00:00,14668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8384652,0,0,0,0,0,0,0,0,,0,9558477,0,0,0,0,0,0,0,0,0,0,0,10840,0,0,0,0,0,0,0,0,0,0
60201,12/31/2023 0:00:00,14671,0,0,311414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20868297,0,0,0,0,0,0,0,0,,0,23006004,0,0,0,0,0,0,0,0,0,0,0,78983,0,0,0,0,0,0,0,0,0,0
60205,12/31/2023 0:00:00,14675,0,9921368,2457950,0,1,0,1051395,0,0,0,0,0,0,0,0,0,0,0,0,4901414,14444522,26504853,30925566,0,76776356,0,0,0,0,0,0,0,-9473060,0,962661,0,0,0,962661,0,0,0,0,0,294898262,0,0,0,0,0,0,0,0,01/01/2023,800697,318520811,0,0,0,0,0,0,0,0,0,0,0,3250982,0,-95750,0,765,3987078,2,2616070,0,0,0
60207,12/31/2023 0:00:00,14677,0,5038848,706267,216534,1,0,783116,0,0,0,0,0,0,0,0,0,0,0,0,1446400,7925958,2714280,0,0,12086638,0,0,0,0,0,0,0,-957615,0,252520,0,0,0,252520,0,0,0,0,0,130295178,0,0,0,0,0,0,0,0,04/01/2023,0,146165421,0,0,0,0,0,0,0,0,0,0,0,586303,0,0,0,0,0,0,0,0,0,0
60212,12/31/2023 0:00:00,14681,0,0,6000,0,1,0,39165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11159418,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,12635849,0,0,0,0,0,0,0,0,0,0,0,61358,0,0,-12495,0,0,0,0,0,0,0
60215,12/31/2023 0:00:00,14684,0,0,1624084,0,1,0,454894,0,0,0,0,0,0,0,0,0,0,0,0,743541,2880660,748155,0,0,4372356,0,0,0,0,0,0,0,13522,0,57360,0,0,0,57360,0,0,0,0,0,60991408,0,0,0,0,0,0,0,0,01/01/2023,524279,66088511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60216,12/31/2023 0:00:00,14685,0,28620670,8432608,3965800,1,0,5251193,0,0,0,0,0,0,0,0,0,0,0,0,1001455,10429636,28459671,17079055,0,56969817,7036414,0,0,0,0,7036414,0,-9034036,0,3894154,0,0,-1168,3892986,0,0,0,0,8185,1093620853,2,10947,10947,0,0,0,2,10947,01/01/2023,203339,1193732584,0,0,0,0,0,0,0,0,0,0,0,6700061,0,0,2000273,0,0,0,0,0,0,0
60238,12/31/2023 0:00:00,14704,0,58055697,4527275,808627,1,0,9949724,0,0,0,0,0,0,0,0,0,0,0,0,12022357,32938359,13451718,10048155,39562515,108023105,0,0,0,0,0,0,0,-11959249,0,-188461,0,0,-118268,-306729,0,0,0,0,288425,1224962090,0,0,0,0,0,0,0,0,01/01/2023,9460345,1323133639,0,0,0,0,0,0,0,0,0,0,0,6462130,0,0,2208356,373,7521749,0,0,0,0,0
60239,12/31/2023 0:00:00,14705,0,0,3699851,0,1,0,7003495,0,0,0,0,0,0,0,0,0,0,0,0,20416530,71808981,13228390,1960130,0,107414031,0,0,0,0,0,0,0,-6500555,0,2194000,0,0,0,2194000,0,0,0,0,0,385230380,0,0,0,0,0,0,0,0,Fiscal Year 2023,135062,443259152,0,0,0,0,0,0,0,0,0,0,0,5067869,0,0,-25789,0,0,0,0,0,0,0
60242,12/31/2023 0:00:00,14708,0,1041208,541954,0,1,0,287567,0,0,0,0,0,0,0,0,0,0,0,0,911305,2665054,3138130,2162915,0,8877404,0,0,0,0,0,0,0,-839775,0,287567,0,0,0,287567,0,0,0,0,0,49656359,0,0,0,0,0,0,0,0,02/01/2023,0,54824074,0,0,0,0,0,0,0,0,0,0,0,44101,0,0,-106,0,0,0,0,0,0,0
60247,12/31/2023 0:00:00,14712,0,0,246970,601,1,0,70438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107570,0,0,0,107570,0,0,0,0,0,14648592,0,0,0,0,0,0,0,0,01/01/2023,0,16214272,0,0,0,0,0,0,0,0,0,0,0,47859,0,0,0,0,0,0,0,0,0,0
60251,12/31/2023 0:00:00,14716,0,0,753435,0,1,0,1953101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1730403,0,0,0,1730403,0,0,0,0,0,39926668,0,0,0,0,0,0,0,0,01/01/2023,1050691,41773957,0,0,0,0,0,0,0,0,0,0,0,229363,0,-159470,0,0,0,0,0,0,0,0
60255,12/31/2023 0:00:00,14720,0,69810260,7244600,0,1,0,5056048,0,0,0,0,0,0,0,0,0,0,0,0,65841857,30068744,33564019,157262596,22962689,309699905,0,0,0,0,0,0,0,-47545049,0,1401004,0,0,-59631,1341373,0,0,0,0,50382,1148998460,0,0,0,0,0,0,0,0,01/01/2023,738145,1234957389,0,0,0,0,0,0,0,0,0,0,0,4747891,0,0,916556,0,0,0,0,0,0,0
60261,12/31/2023 0:00:00,14725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830109,0,0,0,0,0,0,0,0,,0,1208850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60263,12/31/2023 0:00:00,14727,0,0,302410,0,1,0,53975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640000,4912000,3030000,0,0,9582000,0,0,0,3000,0,0,0,3000,0,0,0,0,0,50217462,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,57604303,0,0,0,0,0,0,0,0,0,0,0,29742,0,0,0,0,0,0,0,0,0,0
60269,12/31/2023 0:00:00,14732,0,613684993,27004480,35019191,1,0,221245252,0,0,0,17200941,0,17200941,0,0,0,0,0,0,35210,0,9126103,11929301,0,21090614,303012,1132537,0,0,0,1435549,0,0,0,139573182,0,0,-2039105,137534077,0,0,0,0,2043243,10553690480,1,6906,5870,0,0,0,0,0,01/01/2023,49402132,11384286678,0,0,0,0,0,0,0,0,0,0,0,52522418,0,506589,2436632,2740,50189473,1,5009307,0,0,0
60275,12/31/2023 0:00:00,14737,0,44484382,1487649,411875,1,0,11301002,0,0,0,0,0,0,0,0,0,0,0,0,96438363,81490825,14418092,0,0,192347280,0,0,0,0,0,0,0,-2198000,0,5400000,0,0,0,5400000,0,0,0,0,0,1073045638,0,0,0,0,0,0,0,0,04/01/2023,0,1231737690,0,0,0,0,0,0,0,0,0,0,0,8151971,0,0,0,0,0,1384,30046387,0,0,0
60279,12/31/2023 0:00:00,14740,0,10402738,3366722,-1725750,1,0,2217063,0,0,0,0,0,0,0,0,0,0,0,0,13262256,30410377,15568394,9041053,109204,68391284,0,0,0,0,0,0,0,-5254839,0,1457355,0,0,0,1457355,0,0,0,0,0,429005290,1,6808,6808,0,0,0,1,6808,01/01/2023,256693,477389933,0,0,0,0,0,0,0,0,0,0,0,2345868,0,0,-1178,0,0,0,0,0,0,0
60293,12/31/2023 0:00:00,14752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249000,0,0,0,0,249000,0,0,0,0,0,0,0,0,0,0,0,0,0,4561557,0,0,0,0,0,0,0,0,,0,5246385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60295,12/31/2023 0:00:00,14754,0,0,190059,69036,1,0,78464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,5000000,1000000,0,1423895,8923895,0,0,0,19786,0,0,0,19786,0,0,0,0,0,43317326,0,0,0,0,0,0,0,0,09/01/2023,0,52317050,0,0,0,0,0,0,0,0,0,0,0,257480,0,0,0,0,0,0,0,0,0,0
60299,12/31/2023 0:00:00,14758,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6708658,0,0,0,0,0,0,0,0,,0,7531723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60302,12/31/2023 0:00:00,14759,0,0,35,0,1,0,71045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11336825,0,0,0,0,0,0,0,0,01/01/2023,14629,13628132,0,0,0,0,0,0,0,0,0,0,0,41740,0,0,0,0,0,0,0,0,0,0
60304,12/31/2023 0:00:00,14761,0,0,335601,0,1,0,34391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8019,0,0,0,-8019,0,0,0,0,0,20923562,0,0,0,0,0,0,0,0,03/01/2023,0,23019498,0,0,0,0,0,0,0,0,0,0,0,110252,0,0,0,0,0,0,0,0,0,0
60307,12/31/2023 0:00:00,14764,0,0,540928,0,1,0,19943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79545,0,0,0,79545,0,0,0,0,0,20130169,0,0,0,0,0,0,0,0,02/01/2023,0,22420245,0,0,0,0,0,0,0,0,0,0,0,57884,0,0,0,0,0,0,0,0,0,0
60325,12/31/2023 0:00:00,14781,0,0,834203,0,1,0,82223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34431,0,0,0,34431,0,0,0,0,0,45785008,0,0,0,0,0,0,0,0,01/01/2023,39472,53019415,0,0,0,0,0,0,0,0,0,0,0,388040,0,0,0,0,0,0,0,0,0,0
60327,12/31/2023 0:00:00,14783,0,0,679913,69731,1,0,239552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1244212,1342616,1600000,950000,2130000,7266828,0,0,0,35000,0,0,0,35000,0,0,0,0,0,50341462,0,0,0,0,0,0,0,0,01/01/2023,0,56771559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60335,12/31/2023 0:00:00,14789,0,0,1303330,0,1,0,553764,0,0,0,0,0,0,0,0,0,0,0,0,4377515,9343680,0,0,0,13721195,0,0,0,0,0,0,0,-806414,0,100000,0,0,0,100000,0,0,0,0,0,77625826,0,0,0,0,0,0,0,0,07/01/2023,240000,85982234,0,0,0,0,0,0,0,0,0,0,0,296750,0,0,0,0,0,0,0,0,0,0
60337,12/31/2023 0:00:00,14790,0,152968505,19883815,21415532,1,0,25767459,0,0,0,0,0,0,0,0,0,0,0,0,1434430,14571907,45340930,75868660,5763874,142979801,0,0,0,0,0,0,0,-14703324,0,16147598,0,0,63022,16210620,0,0,0,0,253299,1963966322,3,51355,30008,0,0,0,0,0,01/01/2023,-25112,2139207808,0,0,0,0,0,0,0,0,0,0,0,18589291,0,0,0,0,0,0,0,0,0,0
60345,12/31/2023 0:00:00,14798,0,0,2175208,0,1,0,719554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000,4750000,0,0,0,8250000,0,0,0,102000,0,0,100,102100,0,0,0,0,370,129068121,0,0,0,0,0,0,0,0,01/01/2023,109325,150174468,0,0,0,0,0,0,0,0,0,0,0,805010,0,0,0,0,0,0,0,0,0,0
60346,12/31/2023 0:00:00,14799,0,51085,1179988,0,1,0,425143,0,0,0,0,0,0,0,0,0,0,0,0,480515,2684912,476108,0,0,3641535,0,0,0,0,0,0,0,-270687,0,70000,0,0,0,70000,0,0,0,0,0,67744955,0,0,0,0,0,0,0,0,04/01/2023,40000,74681951,0,0,0,0,0,0,0,0,0,0,0,813278,0,0,0,0,0,0,0,0,0,0
60363,12/31/2023 0:00:00,14812,0,50000,2689204,195731,1,0,573774,0,0,0,0,0,0,0,0,0,0,0,0,6646669,21871189,38973361,6136036,37177792,110805047,0,0,0,0,0,0,0,-13872246,0,55244,0,0,0,55244,0,0,0,0,0,220614208,0,0,0,0,0,0,0,0,07/01/2023,0,228943528,0,0,0,0,0,0,0,0,0,0,0,1647388,0,0,0,0,0,0,0,0,0,0
60369,12/31/2023 0:00:00,14817,0,0,214159,0,1,0,176203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5721000,10736000,3750000,500000,0,20707000,0,0,0,129698,0,0,0,129698,0,0,0,0,9219,63940812,0,0,0,0,0,0,0,0,04/01/2023,270820,73206472,0,0,0,0,0,0,0,0,0,0,0,272007,0,0,0,0,0,0,0,0,0,0
60377,12/31/2023 0:00:00,14824,0,8042042,832723,0,1,0,732332,0,0,0,0,0,0,0,0,0,0,0,0,447095,1081241,3401333,10556646,5438411,20924727,1195979,1240000,496000,0,0,2931979,0,-4611191,0,484791,0,0,0,484791,0,0,0,0,0,132437324,0,0,0,0,0,0,0,0,07/01/2023,-9672,147383740,0,0,0,0,0,0,0,0,0,0,0,933956,0,0,0,0,0,0,0,0,0,0
60378,12/31/2023 0:00:00,14825,0,0,388034,243857,1,0,111546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1842000,3831000,0,0,0,5673000,0,0,0,74861,0,0,0,74861,0,0,0,0,0,44862685,0,0,0,0,0,0,0,0,01/01/2023,27297,53369837,0,0,0,0,0,0,0,0,0,0,0,41309,0,0,0,0,0,0,0,0,0,0
60383,12/31/2023 0:00:00,14830,0,0,2604829,0,1,0,437297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,22000000,1000000,0,535068,29035068,0,0,0,203725,0,0,0,203725,0,0,0,0,0,122287635,0,0,0,0,0,0,0,0,01/01/2023,210232,131566623,0,0,0,0,0,0,0,0,0,0,0,1458094,0,0,-618178,0,0,0,0,0,0,0
60388,12/31/2023 0:00:00,14835,0,0,223485,0,1,0,67119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24208824,0,0,0,0,0,0,0,0,01/01/2023,47500,26954135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60389,12/31/2023 0:00:00,14836,0,0,578708,14796,1,0,58610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100000,3000000,0,0,0,4100000,0,0,0,16500,0,0,0,16500,0,0,0,0,0,20344912,0,0,0,0,0,0,0,0,01/01/2023,0,22396470,0,0,0,0,0,0,0,0,0,0,0,110310,0,0,0,0,0,0,0,0,0,0
60390,12/31/2023 0:00:00,14837,0,0,746652,77594,1,0,132165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62870,0,0,0,62870,0,0,0,0,0,18039025,0,0,0,0,0,0,0,0,01/01/2023,0,21974452,0,0,0,0,0,0,0,0,0,0,0,56632,0,0,0,0,0,0,0,0,0,0
60392,12/31/2023 0:00:00,14839,0,0,0,0,1,0,45757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7429,0,0,0,7429,0,0,0,0,0,14098038,0,0,0,0,0,0,0,0,01/01/2023,5872,16198465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-144166,0,0,0,0,0,0,0
60396,12/31/2023 0:00:00,14843,0,0,10484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4621910,0,0,0,0,0,0,0,0,,0,5871771,0,0,0,0,0,0,0,0,0,0,0,2215,0,0,0,0,0,0,0,0,0,0
60400,12/31/2023 0:00:00,14847,0,0,20789239,699606,1,0,6315435,0,0,0,0,0,0,0,0,0,0,0,0,2969758,6630753,13588075,39237457,486721,62912764,337925,421030,856149,1039041,0,2654145,0,-9401692,0,5538337,0,0,0,5538337,0,0,0,0,0,351879721,0,0,0,0,0,0,0,0,Fiscal Year 2022,247214,397305468,0,0,0,0,0,0,0,0,0,0,0,2298274,0,0,1794604,0,0,73,19183530,0,0,0
60406,12/31/2023 0:00:00,14852,0,8018981,1042671,1458252,1,0,1355726,0,0,0,0,0,0,0,0,0,0,0,0,12459646,15330122,25355152,11027636,1259399,65431955,0,0,0,0,0,0,0,-5761671,0,971144,0,0,0,971144,0,0,0,0,0,296344316,0,0,0,0,0,0,0,0,Fiscal Year 2022,236702,321216421,0,0,0,0,0,0,0,0,0,0,0,1280558,0,0,207377,362,3794325,0,0,0,0,0
