"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_001","ACCT_011A","ACCT_011B1","ACCT_011B2","ACCT_013A","ACCT_013B1","ACCT_013B2","ACCT_014","ACCT_017","ACCT_018A","ACCT_018B1","ACCT_018B2","ACCT_021A","ACCT_022A","ACCT_023A","ACCT_041A","ACCT_058A","ACCT_058B1","ACCT_058B2","ACCT_062","ACCT_063","ACCT_076","ACCT_077","ACCT_078","ACCT_079","ACCT_081","ACCT_082","ACCT_090","ACCT_099","ACCT_110","ACCT_119","ACCT_120","ACCT_124","ACCT_125A","ACCT_125B","ACCT_125C","ACCT_125D","ACCT_125E","ACCT_126A","ACCT_126B","ACCT_126C","ACCT_126D","ACCT_126E","ACCT_131","ACCT_132","ACCT_133","ACCT_134","ACCT_135","ACCT_140","ACCT_142","ACCT_143","ACCT_144","ACCT_210","ACCT_230","ACCT_250","ACCT_260","ACCT_270","ACCT_280","ACCT_290","ACCT_305","ACCT_310","ACCT_314","ACCT_315","ACCT_320","ACCT_360","ACCT_370","ACCT_381","ACCT_384","ACCT_385","ACCT_389","ACCT_391","ACCT_393","ACCT_395","ACCT_396","ACCT_397","ACCT_399","ACCT_420","ACCT_430","ACCT_440","ACCT_451","ACCT_452","ACCT_453","ACCT_454","ACCT_455","ACCT_458","ACCT_460","ACCT_463","ACCT_475","ACCT_481","ACCT_482","ACCT_532","ACCT_547","ACCT_548","ACCT_549","ACCT_553","ACCT_554","ACCT_555","ACCT_560","ACCT_561","ACCT_564A","ACCT_564B","ACCT_593","ACCT_594","ACCT_595","ACCT_596","ACCT_599","ACCT_002","ACCT_115","ACCT_116","ACCT_117","ACCT_350","ACCT_565","Acct_661A","Acct_769A","Acct_769B","Acct_820A","Acct_954","Acct_925A","Acct_925B1","Acct_925B2","Acct_010A","Acct_010B","Acct_010C","Acct_730A","Acct_730B","Acct_730C","Acct_799I","Acct_814A","Acct_889A","Acct_889B","Acct_892A","Acct_892B","Acct_945A","Acct_945B","Acct_996","Acct_997","Acct_998","Acct_999","ACCT_779A","ACCT_785A","ACCT_798A","ACCT_814B","ACCT_865A","ACCT_900A","ACCT_900B","ACCT_900C","ACCT_900D","ACCT_900F","ACCT_903","ACCT_904","ACCT_905","ACCT_906","ACCT_961A","ACCT_972A","ACCT_972B","ACCT_972C","ACCT_972D","ACCT_972E","ACCT_973A","ACCT_973B","ACCT_976B","ACCT_982A","ACCT_982B","ACCT_982C","ACCT_982D","ACCT_982E","ACCT_983A","ACCT_983B","ACCT_986B","ACCT_617A","ACCT_618A","ACCT_718A","ACCT_617B","ACCT_617C","ACCT_618B","ACCT_618C","ACCT_883A","ACCT_883B1","ACCT_883B2","ACCT_883C","ACCT_881","ACCT_882","ACCT_822","ACCT_567","ACCT_568","ACCT_020C","ACCT_021C","ACCT_022C","ACCT_023C","ACCT_041C","ACCT_020D","ACCT_021D","ACCT_022D","ACCT_023D","ACCT_041D","ACCT_713A","ACCT_714A","ACCT_715A","ACCT_716A","ACCT_020E","ACCT_021E","ACCT_022E","ACCT_023E","ACCT_041E","ACCT_020F","ACCT_021F","ACCT_022F","ACCT_023F","ACCT_041F","ACCT_065A","ACCT_065B","ACCT_065C","ACCT_065D","ACCT_065E","ACCT_067A","ACCT_067B","ACCT_067C","ACCT_550J","ACCT_550K","ACCT_550L","ACCT_551J","ACCT_551K","ACCT_551L","ACCT_029A","ACCT_029B","ACCT_029C","ACCT_029D","ACCT_029E","ACCT_030A","ACCT_030B","ACCT_030C","ACCT_030D","ACCT_030E","ACCT_032A","ACCT_032B","ACCT_032C","ACCT_032D","ACCT_032E","ACCT_704F1","ACCT_704F2","ACCT_704F3","ACCT_704F4","ACCT_811B","ACCT_PP0027","ACCT_PP0029","ACCT_PP0031"
16213,12/31/2023 0:00:00,8468,0,0,0,0,100823083,5786590,107748,138868824,0,107009083,12452590,851748,0,0,0,72,0,0,0,0,52023,3,0,0,0,0,0,0,0,5878203,0,778996,0,0,0,0,0,0,0,0,0,0,0,1084298,0,0,0,0,0,0,0,0,2577759,9024,134669,1121027,234058,197046,1370475,0,0,0,0,0,491129,30845964,0,0,11995368,0,0,0,0,2599780,5312889,0,0,-11869,21943,915,9406,172,12934,1128,133,24743,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,54313,6657199,0,2322851,1228717,514,777492,0,219825,0,2,0,0,0,0,0,0,1647260,2904275,0,0,0,0,0,0,0,0,0,0,17310899,1246,0,0,0,247656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199,23573729,0,0,0,0,0,0,0,0,0,14000000,0,0,1608542,1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16218,12/31/2023 0:00:00,8471,0,0,0,0,147669355,6819696,2809908,183327104,0,150855355,9950695,7717908,0,0,0,77,0,0,0,0,122022,2,0,0,0,0,0,0,0,7356090,0,1576580,0,0,0,0,0,0,0,0,0,0,0,1215061,0,0,0,0,0,0,0,0,4050067,32214,481079,2279286,143675,634947,479123,0,0,0,0,32032,148571,16471596,0,0,5949375,0,0,0,0,8021960,19424929,0,0,0,0,975,8124,297,14176,0,330,23949,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,8932670,0,1673648,1349544,0,672168,0,25000,0,0,0,0,0,0,0,0,2108525,9622281,0,0,0,0,0,0,0,0,-2243412,0,20915677,1140,0,16016623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003,13752829,0,0,0,0,0,0,0,0,0,53597650,0,0,1047019,1629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16236,12/31/2023 0:00:00,8481,0,0,0,0,28895348,0,0,30902004,0,28895348,0,0,0,0,0,8,0,0,0,0,92023,2,0,0,0,0,0,0,0,507519,0,235813,0,0,0,0,0,0,0,0,0,0,0,29344,0,0,0,0,0,0,0,0,416573,81,67424,267289,6629,108054,11500,0,0,0,0,5244,10762,4223742,0,0,2375966,0,0,0,0,1054013,192500,0,0,0,0,15,1063,0,2430,96,35,3639,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,743332,0,153336,2985,0,127,0,35591,0,0,0,0,0,0,0,0,185395,1768063,0,0,0,0,0,0,0,0,0,0,2005386,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1780000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16248,12/31/2023 0:00:00,8490,0,0,0,0,42433221,1797869,579511,50118295,0,42433221,1797869,579511,0,0,0,17,0,0,0,0,92023,2,0,0,0,0,0,0,0,2005037,0,316309,0,0,0,0,0,0,0,0,0,0,0,187952,0,0,0,0,0,0,0,0,993237,47837,163001,349707,21833,209619,183347,0,0,0,0,8846,54570,10435522,0,0,2698382,0,0,0,0,1294642,2526327,0,0,0,14772,414,2125,168,5217,0,111,8035,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,2321346,0,463795,265855,0,347030,0,45075,78983,0,0,0,0,0,0,0,324222,1627291,0,0,0,0,0,0,0,0,0,0,4973463,992,0,0,0,21460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2260000,0,0,799327,1727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16256,12/31/2023 0:00:00,8495,0,0,0,0,951979,0,0,1089023,0,951979,0,0,0,0,0,0,0,0,0,0,122022,2,0,0,0,0,0,0,0,52179,0,10969,0,0,0,0,0,0,0,0,0,0,0,11437,0,0,0,0,0,0,0,0,39185,0,9544,16819,0,957,3493,0,0,0,0,185,1041,95521,0,0,91664,0,0,0,0,0,439471,0,0,0,0,0,0,0,342,56,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,63148,0,11437,1659,0,702,0,0,0,0,0,0,0,0,0,0,0,40220,0,0,0,0,0,0,0,0,0,0,126297,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16264,12/31/2023 0:00:00,8501,0,0,0,0,16345579,561548,239848,19602806,0,16478149,561548,239848,0,0,0,4,0,0,0,0,92023,2,0,0,0,0,0,0,0,693734,0,250626,0,0,0,0,0,0,0,0,0,0,0,57172,0,0,0,0,0,0,0,0,175258,15858,35569,139564,6475,60394,4616,0,0,0,0,4053,34015,6449216,0,0,1600443,0,0,0,0,0,48065,0,0,0,0,270,348,0,1761,0,0,2380,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,944360,0,62838,299556,0,230304,0,42997,0,0,0,0,0,0,0,0,185714,1219407,0,0,0,0,0,0,0,0,0,0,2245369,1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16268,12/31/2023 0:00:00,8503,0,0,0,0,30001880,1318295,0,34358209,0,30001880,1318295,0,0,0,0,32,0,0,0,0,92023,3,0,0,0,0,0,0,0,1402780,0,390180,0,0,0,0,0,0,0,0,0,0,0,284719,0,0,0,0,0,0,0,0,727443,20158,111495,306919,74767,101459,333595,0,0,0,0,5715,12463,7176456,0,0,3456492,0,0,0,0,597850,4432429,0,0,0,0,94,2124,0,4258,0,11,6487,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1792960,0,352502,140262,0,148644,0,106100,0,0,0,0,0,0,0,0,387600,1148122,0,0,0,0,0,0,0,0,0,0,3465732,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635365,0,0,1491457,1712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16271,12/31/2023 0:00:00,8505,0,0,0,0,11980759,84081,0,13623513,0,11980759,84081,0,0,0,0,0,0,0,0,0,32023,3,0,0,0,0,0,0,0,145817,0,301972,0,0,0,0,0,0,0,0,0,0,0,49886,0,0,0,0,0,0,0,0,208415,730,24864,182001,132,13471,4501,0,0,0,0,2385,26583,741897,0,0,1114875,0,0,0,0,168318,163786,0,0,0,0,50,405,13,1667,0,0,2135,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,447789,0,75030,27390,0,30347,0,19300,11134,0,0,0,0,0,0,0,190745,2588208,0,0,0,0,0,0,0,0,0,0,1453119,1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1470000,0,0,100095,1747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16278,12/31/2023 0:00:00,8508,0,0,0,0,4253910,366352,0,5007473,0,4253910,366352,0,0,0,0,1,0,0,0,0,52022,3,0,0,0,0,0,0,0,226619,0,30780,0,0,0,0,0,0,0,0,0,0,0,20886,0,0,0,0,0,0,0,0,92132,0,23705,94813,257,-461,3025,0,0,0,0,395,684,2583419,0,0,616283,0,0,0,0,0,781313,0,0,0,0,23,198,0,833,0,0,1054,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,257399,0,28138,22622,0,48365,8334,0,0,0,0,0,0,0,0,0,92763,118137,0,0,0,0,0,0,0,0,0,0,355901,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420000,0,0,115754,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16327,12/31/2023 0:00:00,8539,0,0,0,0,9368715,40586,0,12534967,0,9368715,40586,0,0,0,0,0,0,0,0,0,52023,3,0,0,0,0,0,0,0,472710,0,67983,0,0,0,0,0,0,0,0,0,0,0,28272,0,0,0,0,0,0,0,0,184594,16462,538,64040,2659,20208,74727,0,0,0,0,2057,9490,4370995,0,0,1733098,0,0,0,0,147216,666943,0,0,0,0,45,244,22,1407,125,0,1843,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,540693,0,62803,50985,0,173094,0,98358,0,0,0,0,0,0,0,0,200379,1040485,0,0,0,0,0,0,0,0,0,0,3064740,2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,278502,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16351,12/31/2023 0:00:00,8554,0,0,0,0,34098558,141039,0,44808749,0,34098558,141039,0,0,0,0,0,0,0,0,0,122022,3,0,0,0,0,0,0,0,1023972,0,779711,0,0,0,0,0,0,0,0,0,0,0,326627,0,0,0,0,0,0,0,0,622356,9000,72649,411984,62200,16277,85287,0,0,0,0,7232,264477,8160767,0,0,3567705,0,0,0,0,0,1782520,0,0,-73,0,21,2657,138,4257,0,0,7073,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1803683,0,713226,170632,0,767815,0,33237,1367,0,0,0,0,0,0,0,731347,4576996,0,0,0,0,0,0,0,0,0,0,9940856,2219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700000,0,0,486744,1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16360,12/31/2023 0:00:00,8559,0,0,0,0,330928496,20232760,16089757,420193992,0,330928496,20232760,16089757,0,0,0,15,0,0,0,0,122023,2,0,0,0,0,0,0,0,10949034,0,3085099,0,0,0,0,0,0,0,0,0,0,0,699712,0,0,0,0,0,0,0,0,3529371,20420,461670,1776278,331567,214169,34842,0,0,0,0,68375,55220,2648022,0,0,3338265,0,0,0,0,1923205,255613,0,0,0,0,2164,3394,935,8212,801,861,16367,0,0,0,0,0,0,0,0,0,0,0,0,0,37,5,0,0,0,0,0,0,14034133,0,789868,8075030,0,257059,0,0,0,0,0,0,0,0,0,0,966791,16278386,0,0,0,0,0,0,0,0,0,0,53640778,1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83216322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16364,12/31/2023 0:00:00,8563,0,0,0,0,9521837,1077043,0,12140429,0,9521837,1077043,0,0,0,0,45,0,0,0,0,32023,3,0,0,0,0,0,0,0,505750,0,183352,0,0,0,0,0,0,0,0,0,0,0,138310,0,0,0,0,0,0,0,0,358271,3584,48059,78732,7252,36748,104202,0,0,0,0,2100,31330,1664655,0,0,1033399,0,0,0,0,403939,1888089,0,0,0,0,69,429,41,1835,0,0,2374,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,689102,0,170087,27273,0,91831,0,51429,0,0,0,0,0,0,0,0,298423,1119407,0,0,0,0,0,0,0,0,0,0,1622709,1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000,0,0,425605,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16367,12/31/2023 0:00:00,8565,0,0,0,0,28913759,6500,5000,34435159,0,28913759,6500,5000,0,0,0,0,0,0,0,0,62023,3,0,0,0,0,0,0,0,434775,0,734984,0,0,0,0,0,0,0,0,0,0,0,237319,0,0,0,0,0,0,0,0,510499,34879,48444,116376,12106,51117,87659,0,12477,0,0,5696,14303,3331268,0,0,2296427,0,0,0,0,119875,392851,0,0,0,0,56,1922,67,3099,0,0,5144,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1169759,0,254154,136446,0,391529,0,18293,52731,0,0,0,0,0,0,0,297297,2818054,0,0,0,0,0,0,0,0,0,0,5337215,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,576287,0,0,0,0,0,0,0,0,0,3920000,0,0,156214,1629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16373,12/31/2023 0:00:00,8569,0,0,0,0,65694768,5442105,0,82005618,0,65694768,5442105,0,0,0,0,16,0,0,0,0,42023,3,0,0,0,0,0,0,0,2941734,0,651374,0,0,0,0,0,0,0,0,0,0,0,67140,0,0,0,0,0,0,0,0,784285,8442,70346,243182,49098,83162,119079,0,0,0,0,8677,165080,9704740,0,0,3339252,0,0,0,0,421733,923375,0,0,0,0,399,1478,95,3620,0,0,5592,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,3593108,0,251349,1669070,0,644036,0,113804,18584,0,0,0,0,0,0,0,377376,1339065,0,0,0,0,0,0,0,0,0,0,10544656,1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500000,0,0,197154,1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16383,12/31/2023 0:00:00,8575,0,0,0,0,1287615,0,0,2760615,0,1287615,0,0,0,0,0,2,0,0,0,0,122023,2,0,0,0,0,0,0,0,23705,0,38458,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11376,3600,2426,25377,300,745,888,0,0,0,0,465,0,1595,0,0,0,0,0,0,0,0,44394,0,0,0,0,21,0,25,258,1,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,62163,0,2,7373,0,21615,0,12927,1275,0,0,0,0,0,0,0,550,1036542,0,0,0,0,0,0,0,0,0,0,1467160,5315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16400,12/31/2023 0:00:00,8584,0,0,0,0,291450794,24082923,7361322,359292204,0,291450794,24082923,7361322,0,0,0,94,0,0,0,0,32023,2,0,0,0,0,0,0,0,11168745,0,1938374,0,0,0,0,0,0,0,0,0,0,0,732115,0,0,0,0,0,0,0,0,5222498,95617,232092,3665245,146675,557257,493265,0,0,0,0,58026,148452,23169123,0,0,20065098,0,0,0,0,6786751,39227560,0,0,0,64410,3409,9222,909,29472,3,1118,44133,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,13116647,0,2205374,3132482,0,385144,0,200000,0,0,0,0,0,0,0,0,1472967,23614374,0,0,0,0,0,0,0,0,0,0,40243688,1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6431,78544290,0,0,0,0,0,0,0,0,0,56638960,0,0,1455316,1671.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16401,12/31/2023 0:00:00,8585,0,0,0,0,137340022,6149169,2351936,175212473,0,137340022,6149169,2351936,0,0,0,25,0,0,0,0,122022,2,0,0,0,0,0,0,0,5090852,0,957653,0,0,0,0,0,0,0,0,0,0,0,1968298,0,0,0,0,0,0,0,0,2899412,56106,191352,849784,108875,467987,1060659,0,0,0,0,31406,117823,19035227,0,0,17825299,0,0,0,0,2525392,6708413,0,0,0,63488,2042,7370,288,13906,809,919,25334,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,0,0,0,0,0,0,6048505,0,2259311,1962169,0,468307,0,250000,178085,0,0,0,0,0,0,0,1736498,3137950,0,0,0,0,0,0,0,0,0,0,24432333,1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8018220,0,0,8018220,24617677,0,0,417750,1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16402,12/31/2023 0:00:00,8586,0,0,0,0,215962054,7304210,2142534,269232519,0,215962054,7304210,2142534,0,0,0,175,0,0,0,0,122022,2,0,0,0,0,0,0,0,10672736,0,1378003,0,0,0,0,0,0,0,0,0,0,0,1481439,0,0,0,0,0,0,0,0,5018506,54349,420871,967372,107563,1209812,1988880,0,12869,0,0,45248,112703,55378296,0,0,19194415,0,0,0,0,13559252,5543672,0,0,0,30595,2559,12360,1411,30062,2608,1112,50112,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,0,0,0,0,12050739,0,2763926,2649069,0,1230115,0,274145,394441,0,0,0,0,0,0,0,416760,25869508,0,0,0,0,0,0,0,0,0,0,30347582,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2086,44891719,0,0,0,0,0,11500000,0,0,11500000,81606647,0,0,8863444,1687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16408,12/31/2023 0:00:00,8590,0,0,0,0,306129640,7575593,1187085,357294042,0,306129640,7575593,1187085,0,0,0,105,0,0,0,0,122022,3,0,0,0,0,0,0,0,12623278,0,3469461,0,0,0,0,0,0,0,0,0,0,0,1249180,0,0,0,0,0,0,0,0,6081309,87448,638728,3156045,609793,637408,1502162,0,0,0,0,57638,51743,25292161,0,0,11734162,0,0,0,0,9901977,16665383,0,0,-15995,90513,1980,14946,590,24261,467,1202,43446,0,0,0,0,0,0,0,0,0,0,0,0,0,75,9,0,0,0,0,0,0,16092739,0,2975907,2554468,0,2884389,0,480000,0,0,0,0,0,0,0,0,3794797,26853720,0,0,0,0,0,0,0,0,0,0,39607811,1107,0,36999455,0,148772,0,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269,14859101,0,0,0,0,0,0,0,5000000,5000000,175096358,0,0,6002895,1663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16410,12/31/2023 0:00:00,8591,0,0,0,0,305091105,130936635,230512868,845599864,0,314820105,160936635,298142868,0,0,0,416,0,0,0,0,32023,2,0,0,0,0,0,0,0,39651103,0,2839268,0,0,0,0,0,0,0,0,0,0,0,7126882,0,0,0,0,0,0,0,0,14409948,111926,79694,7249886,361921,8990202,433363,0,0,0,0,122842,205859,126381689,0,0,5027913,0,0,0,0,11588430,139927181,0,0,1500,0,8036,12031,2195,33413,0,1814,57507,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,42490371,0,12521898,20094833,0,-8323204,0,3872202,0,0,8400000,0,0,0,0,0,567054,17237118,0,0,0,0,0,0,0,0,-3623402,0,60155289,711,0,42349807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9949,226360286,0,0,0,0,0,6000000,0,0,6000000,265297230,0,0,6213385,1659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8267600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
