"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_RB0026","ACCT_RB0027","ACCT_RB0028","ACCT_RB0029","ACCT_RB0030","ACCT_RB0031","ACCT_RB0032","ACCT_RB0033","ACCT_RB0034","ACCT_RB0035","ACCT_RB0036","ACCT_RB0037","ACCT_RB0038","ACCT_RB0039","ACCT_RB0040","ACCT_RB0041","ACCT_RB0042","ACCT_RB0043","ACCT_RB0044","ACCT_RB0045","ACCT_RB0046","ACCT_RB0047","ACCT_RB0048","ACCT_RB0049","ACCT_RB0050","ACCT_RB0051","ACCT_RB0052","ACCT_RB0053","ACCT_RB0054","ACCT_RB0055","ACCT_RB0056","ACCT_RB0057","ACCT_RB0058","ACCT_RB0059","ACCT_RB0060","ACCT_RB0061","ACCT_RB0062","ACCT_RB0063","ACCT_RB0064","ACCT_RB0065","ACCT_RB0066","ACCT_RB0067","ACCT_RB0068","ACCT_RB0069","ACCT_RB0070","ACCT_RB0071","ACCT_RB0072","ACCT_RB0073","ACCT_RB0074","ACCT_RB0075","ACCT_RB0076","ACCT_RB0077","ACCT_RB0078","ACCT_RB0079","ACCT_RB0080","ACCT_RB0081","ACCT_RB0082","ACCT_RB0083","ACCT_RB0084","ACCT_RB0085","ACCT_RB0086","ACCT_RB0087","ACCT_RB0088","ACCT_RB0089","ACCT_RB0090","ACCT_RB0091","ACCT_RB0092","ACCT_RB0093","ACCT_RB0094","ACCT_RB0095","ACCT_RB0096","ACCT_RB0097","ACCT_RB0098","ACCT_RB0099","ACCT_RB0100","ACCT_RB0101","ACCT_RB0102","ACCT_RB0103","ACCT_RB0104","ACCT_RB0105","ACCT_RB0106","ACCT_RB0107","ACCT_RB0108","ACCT_RB0109","ACCT_RB0110","ACCT_RB0111","ACCT_RB0112","ACCT_RB0113","ACCT_RB0114","ACCT_RB0115","ACCT_RB0116","ACCT_RB0117","ACCT_RB0118","ACCT_RB0119","ACCT_RB0120","ACCT_RB0121","ACCT_RB0122","ACCT_RB0123","ACCT_RB0124","ACCT_RB0125","ACCT_RB0126","ACCT_RB0127","ACCT_RB0128","ACCT_RB0129","ACCT_RB0130","ACCT_RB0131","ACCT_RB0132","ACCT_RB0133","ACCT_RB0134","ACCT_RB0135","ACCT_RB0136","ACCT_RB0137","ACCT_RB0138","ACCT_RB0139","ACCT_RB0140","ACCT_RB0141","ACCT_RB0142","ACCT_RB0143","ACCT_RB0144","ACCT_RB0145","ACCT_RB0146","ACCT_RB0147","ACCT_RB0148","ACCT_RB0149","ACCT_RB0150","ACCT_RB0151","ACCT_RB0152","ACCT_RB0153","ACCT_RB0154","ACCT_RB0155","ACCT_RB0156","ACCT_RB0157","ACCT_RB0158","ACCT_RB0159","ACCT_RB0160","ACCT_RB0161","ACCT_RB0162","ACCT_RB0163","ACCT_RB0164","ACCT_RB0165","ACCT_RB0166","ACCT_RB0167","ACCT_RB0168","ACCT_RB0169","ACCT_RB0170","ACCT_RB0171","ACCT_RB0172","ACCT_RB0177","ACCT_RL0001","ACCT_RL0002","ACCT_RL0003","ACCT_RL0004","ACCT_RL0005","ACCT_RL0006","ACCT_RL0007","ACCT_RL0008","ACCT_RL0009","ACCT_RL0010","ACCT_RL0011","ACCT_RL0012","ACCT_RL0013","ACCT_RL0014","ACCT_RL0015","ACCT_RL0016","ACCT_RL0017","ACCT_RL0018","ACCT_RL0019","ACCT_RL0020","ACCT_RL0021","ACCT_RL0022","ACCT_RL0023","ACCT_RL0024","ACCT_RL0025","ACCT_RL0026","ACCT_RL0027","ACCT_RL0028","ACCT_RL0029","ACCT_RL0030","ACCT_RL0031","ACCT_RL0032","ACCT_RL0033","ACCT_RL0034","ACCT_RL0035","ACCT_RL0036","ACCT_RL0037","ACCT_RL0038","ACCT_RL0039","ACCT_RL0040","ACCT_RL0041","ACCT_RL0042","ACCT_RL0043","ACCT_RL0044","ACCT_RL0045","ACCT_RL0046","ACCT_RL0047","ACCT_RL0048","ACCT_RL0050","ACCT_SH0013","ACCT_SH0018","ACCT_SH0880","ACCT_SL0018","ACCT_SL0019","ACCT_SL0020","ACCT_SL0021","ACCT_SL0022","ACCT_SL0023","ACCT_SL0024","ACCT_SL0026","ACCT_SL0028","ACCT_SL0029","ACCT_SL0030","ACCT_SL0032","ACCT_SL0033","ACCT_SL0034","ACCT_SL0035","ACCT_LR0001","ACCT_LR0002","ACCT_LR0003","ACCT_LR0004","ACCT_LR0005","ACCT_LR0006","ACCT_LR0007","ACCT_LR0008","ACCT_LQ0060","ACCT_LQ0061","ACCT_LQ0062","ACCT_NW0004"
24862,12/31/2023 0:00:00,26450,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,1106399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24045689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1244103,1244103,22912750,0,-1244103,-1244103,0,0,0,0,0,-1936630,0,183793,183793,0,0,0,0,0,0,0,27817250,-1060310,-1060310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27817250,0,0,1244103,0,0,0,1,111164,0,0,0,0,0,0,0,0,0,0,111164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111164,0,0,16905148,22135490,5230342,0,111164,0,0,0,0,0,0,0,0,0,0,0,0,8724,0,0,0,0,0,0,0,0,0,0,0,0
24863,12/31/2023 0:00:00,26451,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4881716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55683,55683,4826033,0,-55683,-55683,0,0,0,0,0,214164,0,64878,64878,0,0,0,0,0,0,0,7240687,9195,9195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7240687,0,0,55683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6328222,6328222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24866,12/31/2023 0:00:00,26452,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,1227619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6509310,0,0,0,0,0,0,0,1190960,0,0,0,0,0,0,0,0,150588,150588,12548656,0,-150588,-150588,0,0,0,0,0,282963,0,153228,153228,0,0,0,0,0,0,0,24379233,2640,2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24379233,0,0,150588,50,2141429,486831,2,43607,0,7,227803,0,0,0,0,36,2178069,0,4590908,486831,0,0,0,10,408066,373668,0,0,0,0,0,0,408066,373668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,4998974,860499,0,21032017,21032017,0,0,0,0,0,4,902170,4,0,4,902170,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4413
24867,12/31/2023 0:00:00,26453,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83024,83024,1883294,0,-83024,-83024,0,0,0,0,0,122494,0,34302,34302,0,0,0,0,0,0,0,6591715,-48722,-48722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6591715,0,0,83024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4929338,4929338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55682
24868,12/31/2023 0:00:00,24354,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11519195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81814,81814,20099604,0,-81814,-81814,0,0,0,0,0,1257320,0,205799,205799,0,0,0,0,0,0,0,23635209,123985,123985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23635209,0,0,81814,18,3726846,766500,8,1307966,105000,0,0,0,0,0,0,9,281965,0,5316777,871500,0,0,0,0,0,0,0,0,0,64,3345446,1420355,3345446,1420355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,8662223,2291855,3691023,18482082,20966082,2484000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24871,12/31/2023 0:00:00,15149,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,157974558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256311990,0,0,0,0,0,0,0,34599380,0,0,0,0,0,0,0,0,7648866,7648866,501640042,0,-7648866,-7648866,0,0,0,0,0,65964789,0,5567306,5567306,0,0,0,0,0,0,0,754373601,-2081560,-2081560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754373601,0,0,7648866,1218,159606003,22702855,425,31359995,2574261,10,2348648,1051600,8,875187,854643,0,0,0,194189833,27183359,49,613211,67000,0,0,0,0,0,0,176,23574493,345993,24187704,412993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1886,218377537,27596352,5148509,482029540,535436755,53407215,0,0,797,8709923,0,0,0,0,0,0,97,0,0,0,0,1,9920484,131,0,0,0,0,0,0,61833364,0,1493198
24872,12/31/2023 0:00:00,20367,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,118668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9952419,0,0,0,0,0,0,0,375100,0,0,0,0,0,0,0,0,164167,164167,19155236,0,-164167,-164167,0,0,0,0,0,1958406,0,275324,275324,0,0,0,0,0,0,0,30773855,111157,111157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30773855,0,0,164167,27,3820495,692881,64,2868622,211080,0,0,0,3,129115,131222,7,310406,325810,7128638,1360993,29,1734451,743124,0,0,0,0,0,0,4,128792,95013,1863243,838137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,8991881,2199130,439716,25284351,25284351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24873,12/31/2023 0:00:00,17987,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,1797853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6365988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136237,136237,9702803,0,-136237,-136237,0,0,0,0,0,803249,0,98076,98076,0,0,0,0,0,0,0,14746458,-38161,-38161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14746458,0,0,136237,12,1138581,247000,7,238900,0,0,0,0,0,0,0,17,1048286,427242,2425767,674242,0,0,0,0,0,0,0,0,0,13,1047285,520350,1047285,520350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,3473052,1194592,2183286,10685621,13171621,2486000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24874,12/31/2023 0:00:00,15649,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,27025404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11874724,0,0,0,0,0,0,0,320200,0,0,0,0,0,0,0,0,135957,135957,26987761,0,-135957,-135957,0,0,0,0,0,3049934,0,535030,535030,0,0,0,0,0,0,0,60428613,399073,399073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60428613,0,0,135957,2,79403,0,132,7052277,308400,0,0,0,80,5015520,883500,0,0,0,12147200,1191900,93,2781593,807884,0,0,0,0,0,0,0,0,0,2781593,807884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,14928793,1999784,4150553,51827372,51827372,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24875,12/31/2023 0:00:00,11779,WISE,0,0,0,6026134,0,3879700,600000,1546434,0,0,0,0,0,287973323,0,287973323,281947189,3879700,0,600000,1546434,0,0,0,0,0,114653134,114214584,0,438550,0,68500851,68500851,0,228837068,0,228837068,0,0,123919293,103514880,1402895,0,0,0,0,0,0,0,0,0,3134626,3134626,408856427,0,408856427,-3134626,0,114214584,123919293,172454281,1402895,98052573,0,98052573,7088542,86818104,0,4145927,0,0,0,0,800561415,800561415,289175792,6284105,114214584,123919293,259872385,2949329,4145927,0,0,0,0,425964778.75,1256821,57107292,92939469.75,259872385,4423993.5,10364817.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800561415,425964778.75,1251,3134626,222,90795281,1549663,66,10156026,0,0,0,0,39,13701826,0,0,0,0,114653133,1549663,339,22523923,6476600,0,0,0,0,0,0,980,45976928,14387360,68500851,20863960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646,183153984,22413623,101776397,703266744,703266744,0,0,0,0,0,1,393816,1,0,1,393816,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,132423451,0,923930
24876,12/31/2023 0:00:00,17949,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5183921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13884,13884,5170037,0,-13884,-13884,0,0,0,0,0,521714,0,94492,94492,0,0,0,0,0,0,0,11529707,80608,80608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11529707,0,0,13884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8810202,8810202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24877,12/31/2023 0:00:00,23076,WISe,0,0,0,9355590,0,8755590,0,600000,0,0,0,0,0,99486005,0,99486005,0,71339032,0,27546973,600000,0,0,0,0,33820278,806037677,735733611,69599613,704453,-33820278,162095264,162095264,0,523710220,-4775204,518935016,1610342,0,429967775,86830462,526437,192007197,4775204,196782401,0,0,195804395,978006,0,0,8365536,8365536,1675484822,0,1675484822,-6755194,0,735733611,499567388,445434574,1504443,80236434,0,80236434,16367210,62634944,0,1234280,0,0,0,0,2102096032,2102096032,243838842,84000977,735733611,499567388,535616491,2104443,1234280,0,0,0,0,1301201397.4,16800195.4,367866805.5,374675541,535616491,3156664.5,3085700,0,0,0,0,1221987,1221987,19850916,3096915,16304970,449031,0,0,0,0,0,0,0,0,0,0,0,275000,275000,0,0,0,0,0,0,0,0,0,0,0,21347903,275000,0,0,0,3096915,16304970,1671018,0,15448203,0,0,0,1548457.5,12228727.5,1671018,0,2123443935,1316649600.4,1391,8365536,189,59465245,7187029,758,123421856,1417750,882,349145760,45552389,653,237802795,39679019,31,2381742,0,772217398,93836187,221,24849091,17808967,2,34131,0,0,0,0,2707,171032321,83714602,195915543,101523569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5443,968132941,195359756,583501338,1839813805,1840730694,916889,0,0,0,0,0,0,0,0,0,0,786,0,0,1,2697577,0,200953134,955,0,0,0,0,0,0,59967220,0,2517365
24878,12/31/2023 0:00:00,17614,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,72064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19072180,0,0,0,0,0,0,0,403766,0,0,0,0,0,0,0,0,106512,106512,22990348,0,-106512,-106512,0,0,0,0,0,1887108,0,257701,257701,0,0,0,0,0,0,0,29526318,151189,151189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29526318,0,0,106512,5,562662,0,57,2284856,882662,0,0,0,0,0,0,6,210692,20000,3058210,902662,0,0,0,0,0,0,10,562704,225513,0,0,0,562704,225513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,3620914,1128175,3620914,25360614,25610614,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25907
24880,12/31/2023 0:00:00,19913,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2447,2447,1520791,0,-2447,-2447,0,0,0,0,0,18819,0,17311,17311,0,0,0,0,0,0,0,2236939,14864,14864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2236939,0,0,2447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532473,1780473,248000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24881,12/31/2023 0:00:00,21061,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,84607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8078286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105084,105084,7973202,0,-105084,-105084,0,0,0,0,0,399841,0,129660,129660,0,0,0,0,0,0,0,14452625,24576,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14452625,0,0,105084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12067308,12067308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37797
24883,12/31/2023 0:00:00,17932,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,3486404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14987512,0,0,0,0,0,0,0,160585,0,0,0,0,0,0,0,0,28536,28536,15119561,0,-28536,-28536,0,0,0,0,0,303227,0,229383,229383,0,0,0,0,0,0,0,27920692,200847,200847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27920692,0,0,28536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24506264,24506264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15838
24885,12/31/2023 0:00:00,16034,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,63809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8657907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34610,34610,8623297,0,-34610,-34610,0,0,0,0,0,1112953,0,100754,100754,0,0,0,0,0,0,0,12513603,66144,66144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12513603,0,0,34610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9798102,10046102,248000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24887,12/31/2023 0:00:00,14985,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,777347957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1262495321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31229694,31229694,1584656532,0,-31229694,-31229694,0,0,0,0,0,170316362,0,18523658,18523658,0,0,0,0,0,0,0,2560408139,-12706036,-12706036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2560408139,0,0,31229694,1184,171079933,28725935,524,34174797,9730576,118,36098766,34229724,0,0,0,3,65164,0,241418660,72686235,1068,39778871,12984520,320,8716473,0,0,0,0,1467,63476901,35613731,111972245,48598251,0,0,0,0,0,0,10,3031087,7861520,0,0,0,3031087,7861520,4694,356421992,129146006,83964507,1921589800,2075072740,153482940,0,0,0,0,125,22590957,125,0,125,22590957,3593,0,0,0,0,1,513969458,2007,0,0,0,0,0,0,146396839,0,10036327
24888,12/31/2023 0:00:00,22376,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,48232577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114713973,0,0,0,0,0,0,0,27469834,0,0,0,0,0,0,0,0,754971,754971,212227453,0,-754971,-754971,0,0,0,0,0,10922241,0,2399087,2399087,0,0,0,0,0,0,0,299659400,1644116,1644116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299659400,0,0,754971,399,34858790,5089850,523,29763580,4994610,0,0,0,0,0,0,18,636769,0,65259139,10084460,9,424456,435960,0,0,0,0,0,0,288,5115022,1594600,5539478,2030560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237,70798617,12115020,0,244382084,245534856,1152772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24407139,0,0
24889,12/31/2023 0:00:00,26456,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49712590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311779,311779,49400811,0,-311779,-311779,0,0,0,0,0,1693700,0,292490,292490,0,0,0,0,0,0,0,53574391,-19289,-19289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53574391,0,0,311779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33928351,43463828,9535477,0,0,0,0,1957,36842657,0,0,0,0,0,1957,36842657,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24892,12/31/2023 0:00:00,15882,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,119342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7075625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22407,22407,7781873,0,-22407,-22407,0,0,0,0,0,325607,0,77108,77108,0,0,0,0,0,0,0,11330523,54701,54701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11330523,0,0,22407,11,728655,0,0,0,0,0,0,0,0,0,0,0,0,0,728655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,728655,0,21676,7534779,7534779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
