"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_LQ0018","ACCT_LQ0019","ACCT_LQ0020","ACCT_LQ0021","ACCT_LQ0022","ACCT_LQ0023","ACCT_LQ0024","ACCT_LQ0025","ACCT_LQ0026","ACCT_LQ0027","ACCT_LQ0028","ACCT_LQ0029","ACCT_LQ0030","ACCT_LQ0034","ACCT_LQ0035","ACCT_LQ0038","ACCT_LQ0039","ACCT_LQ0040","ACCT_LQ0042","ACCT_LQ0043","ACCT_LQ0044","ACCT_LQ0045","ACCT_LQ0046","ACCT_LQ0047","ACCT_LQ0052","ACCT_LQ0053","ACCT_LQ0056","ACCT_LQ0059","ACCT_LQ0860","ACCT_NV0001","ACCT_NV0002","ACCT_NV0003","ACCT_NV0004","ACCT_NV0013","ACCT_NV0014","ACCT_NV0015","ACCT_NV0016","ACCT_NV0017","ACCT_NV0018","ACCT_NV0019","ACCT_NV0020","ACCT_NV0021","ACCT_NV0022","ACCT_NV0023","ACCT_NV0024","ACCT_NV0025","ACCT_NV0026","ACCT_NV0027","ACCT_NV0028","ACCT_NV0029","ACCT_NV0030","ACCT_NV0031","ACCT_NV0032","ACCT_NV0033","ACCT_NV0034","ACCT_NV0035","ACCT_NV0036","ACCT_NV0037","ACCT_NV0038","ACCT_NV0039","ACCT_NV0040","ACCT_NV0041","ACCT_NV0042","ACCT_NV0043","ACCT_NV0044","ACCT_NV0045","ACCT_NV0046","ACCT_NV0047","ACCT_NV0048","ACCT_NV0049","ACCT_NV0050","ACCT_NV0051","ACCT_NV0052","ACCT_NV0053","ACCT_NV0054","ACCT_NV0055","ACCT_NV0056","ACCT_NV0057","ACCT_NV0058","ACCT_NV0059","ACCT_NV0060","ACCT_NV0061","ACCT_NV0062","ACCT_NV0063","ACCT_NV0064","ACCT_NV0065","ACCT_NV0066","ACCT_NV0067","ACCT_NV0068","ACCT_NV0069","ACCT_NV0070","ACCT_NV0071","ACCT_NV0072","ACCT_NV0073","ACCT_NV0074","ACCT_NV0075","ACCT_NV0076","ACCT_NV0077","ACCT_NV0078","ACCT_NV0079","ACCT_NV0080","ACCT_NV0081","ACCT_NV0083","ACCT_NV0084","ACCT_NV0087","ACCT_NV0088","ACCT_NV0089","ACCT_NV0090","ACCT_NV0091","ACCT_NV0092","ACCT_NV0093","ACCT_NV0094","ACCT_NV0095","ACCT_NV0096","ACCT_NV0097","ACCT_NV0098","ACCT_NV0099","ACCT_NV0100","ACCT_NV0101","ACCT_NV0102","ACCT_NV0103","ACCT_NV0104","ACCT_NV0105","ACCT_NV0106","ACCT_NV0107","ACCT_NV0108","ACCT_NV0109","ACCT_NV0110","ACCT_NV0111","ACCT_NV0112","ACCT_NV0113","ACCT_NV0114","ACCT_NV0115","ACCT_NV0116","ACCT_NV0122","ACCT_NV0128","ACCT_NV0134","ACCT_NV0140","ACCT_NV0141","ACCT_NV0142","ACCT_NV0143","ACCT_NV0144","ACCT_NV0145","ACCT_NV0146","ACCT_NV0153","ACCT_NV0154","ACCT_NV0155","ACCT_NV0156","ACCT_NV0157","ACCT_NV0158","ACCT_NV0159","ACCT_NV0160","ACCT_NV0161","ACCT_NV0162","ACCT_NV0169","ACCT_NV0170","ACCT_NV0172","ACCT_NV0173","ACCT_SL0036","ACCT_SL0037","ACCT_SL0038","ACCT_SL0039","ACCT_SL0041","ACCT_SL0043","ACCT_SL0045","ACCT_SL0047","ACCT_SL0049","ACCT_SL0051","ACCT_SL0053","ACCT_SL0055","ACCT_SL0056","ACCT_SL0057","ACCT_SL0058","ACCT_SL0059","ACCT_RB0001","ACCT_RB0002","ACCT_RB0003","ACCT_RB0004","ACCT_RB0005","ACCT_RB0006","ACCT_RB0007","ACCT_RB0008","ACCT_RB0009","ACCT_RB0010","ACCT_RB0011","ACCT_RB0012","ACCT_RB0013","ACCT_RB0014","ACCT_RB0015","ACCT_RB0016","ACCT_RB0017","ACCT_RB0018","ACCT_RB0019","ACCT_RB0020","ACCT_RB0021","ACCT_RB0022","ACCT_RB0023","ACCT_RB0024","ACCT_RB0025"
12794,12/31/2023 0:00:00,6413,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181708,0,0,0,181708,0,0,0,0,0,0,0,0,0,0,0,181708,0,0,0,181708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281999,22750,0,0,22750,0,0,0,2902,301847,0,301847,0,0,0,0,0,0,0,0,0,0,0,0,0
12805,12/31/2023 0:00:00,6421,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085317,6000000,44171736,0,0,0,0,6000000,0,0,0,0,0,0,3000000,2530398,822635,786322,143498500,123616636,822635,786322,146498500,126147034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822635,146498500,126147034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,1000000,0,0,0,2000000,0,0,126147033,822635,0,1085317,0,0,1050000,2135317,13378279,8613761,24577235,56984126,27551584,131104985,0,0,0,0,0,8967940,0,0,730572,0,0,0,0,0,3292411,0,0,0,0,0,847657,0,0,0,37411789,4352642,0,0,4352642,0,0,0,3915698,37848733,0,37848733,0,0,0,0,0,0,0,0,0,0,0,0,0
12808,12/31/2023 0:00:00,6423,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2482717,2432334,0,0,12995588,12091186,0,0,14401344,12709458,0,0,27396932,24800644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248000,248794,0,0,248000,29879649,27232978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2232000,496000,0,0,0,2728000,0,0,27232977,248000,0,0,0,0,220281,220281,4228365,15566964,5883402,4530246,220281,30429258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26350747,898282,0,0,898282,0,0,0,1602308,25646721,0,25646721,0,0,0,0,0,0,0,0,0,0,0,0,0
12813,12/31/2023 0:00:00,6427,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2989000,0,0,0,0,2989000,0,0,0,0,25612,0,0,0,0,25612,3014612,0,0,0,0,3014612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19503,0,0,0,6806573,190267,0,0,190267,0,0,0,342274,6654566,0,6654566,0,0,0,0,0,0,0,0,0,0,0,0,0
12814,12/31/2023 0:00:00,6428,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21554581,0,0,0,0,0,0,0,0,0,101475000,93754818,0,0,0,0,0,0,101475000,93754818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101475000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3967000,4464000,0,0,0,8431000,0,0,0,101475000,0,0,0,0,0,0,9967000,99939000,0,0,0,109906000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76990094,578060,0,0,578060,0,0,0,2815732,74752422,0,74752422,0,0,0,0,0,0,0,0,0,0,0,0,0
12826,12/31/2023 0:00:00,6437,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249900,0,0,0,0,249900,0,0,0,0,19891,0,0,0,0,19891,269791,0,0,0,0,269791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649696,22451,0,0,22451,0,0,0,26693,645454,0,645454,0,0,0,0,0,0,0,0,0,0,0,0,0
12833,12/31/2023 0:00:00,6442,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138968,0,0,0,0,138968,138968,0,0,0,0,138968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204665,133580,0,0,133580,0,0,0,194107,1144138,0,1144138,0,0,0,0,0,0,0,0,0,0,0,0,0
12837,12/31/2023 0:00:00,6446,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2242000,0,0,0,0,2242000,0,0,0,0,0,145000,0,0,0,145000,2242000,145000,0,0,0,2387000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432885,78465,0,0,78465,0,0,0,73258,1438092,0,1438092,0,0,0,0,0,0,0,0,0,0,0,0,0
12847,12/31/2023 0:00:00,6453,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2160000,2160000,0,0,0,0,0,0,2160000,2160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,3497000,2500000,250000,0,6497000,0,0,0,2160000,7868,0,0,0,0,7868,257868,4207000,3700000,500000,0,8664868,0,0,0,0,0,0,0,0,391848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2227813,125077,0,0,125077,0,0,0,169330,2183560,0,2183560,0,0,0,0,0,0,0,0,0,0,0,0,0
12852,12/31/2023 0:00:00,6456,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050593,1083813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050593,1083813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6458000,9211000,0,0,0,15669000,0,0,1083813,0,180746,0,0,0,0,180746,7722559,9211000,0,0,0,16933559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10989006,88519,0,0,88519,0,0,0,462646,10614879,0,10614879,0,0,0,0,0,0,0,0,0,0,0,0,0
12858,12/31/2023 0:00:00,6459,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33503061,0,103290000,0,816304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10608,10242,0,0,10608,10242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10608,10242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7858150,498000,0,0,0,8356150,0,0,10242,0,1476176,0,0,0,0,1476176,9344568,498000,0,0,0,9842568,0,0,0,0,0,2411453,0,580004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40979193,1426293,0,0,1426293,0,0,0,3143344,39262142,0,39262142,0,0,0,0,0,0,0,0,0,0,0,0,0
12859,12/31/2023 0:00:00,6460,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84000,84000,0,0,0,0,0,0,0,0,500,500,0,0,0,0,84500,84500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427976,65174,0,0,65174,0,0,0,16431,476719,0,476719,0,0,0,0,0,0,0,0,0,0,0,0,0
12873,12/31/2023 0:00:00,6469,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,300000,200000,0,0,700000,0,0,0,0,0,6667,0,0,0,6667,200000,306667,200000,0,0,706667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287112,40000,0,0,40000,0,0,0,65966,1261146,0,1261146,0,0,0,0,0,0,0,0,0,0,0,0,0
12877,12/31/2023 0:00:00,6471,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,911690,0,0,63867,64224,0,0,1063867,975914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063867,975914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7340000,10638000,1050000,0,0,19028000,0,0,975914,0,0,0,0,0,579867,579867,7340000,11122249,1050000,437463,634069,20583781,0,0,0,0,0,0,0,0,377081,194315,0,0,0,0,152946,0,0,0,0,0,37101,0,0,0,7706440,467229,0,0,467229,0,0,0,646380,7527289,0,7527289,0,0,0,0,0,0,0,0,0,0,0,0,0
12890,12/31/2023 0:00:00,6478,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17216036,0,20926478,0,0,0,0,0,0,0,0,1300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3211000,0,0,0,0,3211000,0,0,0,0,1162800,184900,0,0,0,1347700,4373800,184900,0,0,0,4558700,0,0,0,0,0,0,0,0,0,0,447305,1357876,0,0,0,1357532,0,150000,0,0,0,0,0,0,6946949,359230,0,0,359230,0,0,0,733543,6572636,0,6572636,0,0,0,0,0,0,0,0,0,0,0,0,0
12892,12/31/2023 0:00:00,6480,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17295000,0,0,0,0,17295000,0,0,0,0,0,54515,0,0,0,54515,17295000,54515,0,0,0,17349515,0,0,6329,6329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4064962,653369,0,0,653369,0,0,0,417294,4301037,0,4301037,0,0,0,0,0,0,0,0,0,0,0,0,0
12898,12/31/2023 0:00:00,6482,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2471289,2019719,0,0,2471289,2019719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2471289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1840000,2738000,0,0,0,4578000,0,0,0,2471289,0,0,0,5174,0,5174,1840000,2738000,2471289,5174,0,7054463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1475341,44658,0,0,44658,0,0,0,157652,1362347,0,1362347,0,0,0,0,0,0,0,0,0,0,0,0,0
12900,12/31/2023 0:00:00,6484,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448000,1889000,0,0,0,2337000,0,0,0,0,29354,0,0,0,0,29354,477354,1889000,0,0,0,2366354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279478,7106,0,0,7106,0,0,0,44292,1242292,0,1242292,0,0,0,0,0,0,0,0,0,0,0,0,0
12906,12/31/2023 0:00:00,6488,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995000,930596,0,0,995000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042000,2741000,800000,0,0,5583000,0,0,0,995000,0,71900,0,0,0,71900,2291000,3558900,800000,0,0,6649900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2722933,40012,0,0,40012,0,0,0,151536,2611409,0,2611409,0,0,0,0,0,0,0,0,0,0,0,0,0
12912,12/31/2023 0:00:00,6492,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1925000,100000,0,0,0,2025000,0,0,0,0,0,0,0,0,64320,64320,1925000,100000,0,0,64320,2089320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523571,68378,0,0,68378,0,0,0,99127,1492822,0,1492822,0,0,0,0,0,0,0,0,0,0,0,0,0
12922,12/31/2023 0:00:00,6499,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240000,2976000,0,0,0,4216000,0,0,0,0,47115,0,0,0,0,47115,1287115,2976000,0,0,0,4263115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739187,68211,0,0,68211,0,0,0,120658,1686740,0,1686740,0,0,0,0,0,0,0,0,0,0,0,0,0
12935,12/31/2023 0:00:00,6506,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778519,0,0,0,0,0,0,0,0,0,0,0,3249904,3116707,0,0,2736821,2530213,0,0,5986725,5646920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220358,112881,0,0,0,0,0,0,0,0,0,0,220358,112881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44351370,42167843,0,50558453,47927644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,650000,0,0,0,1650000,0,0,47927644,0,42800,0,0,0,825969,868769,21449729,25956640,1403197,810878,825969,50446413,0,0,0,0,0,4851500,0,0,0,0,0,0,0,0,1198413,0,3908710,0,1450000,0,0,0,0,0,18958964,948451,0,0,948451,0,0,0,1539148,18368267,0,18368267,0,0,0,0,0,0,0,0,0,0,0,0,0
12938,12/31/2023 0:00:00,6507,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6456000,10123000,3985000,998000,0,21562000,0,0,0,0,157710,0,0,0,0,157710,6613710,10123000,3985000,998000,0,21719710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6501977,206789,0,0,206789,0,0,0,411478,6297288,0,6297288,0,0,0,0,0,0,0,0,0,0,0,0,0
12944,12/31/2023 0:00:00,6511,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935980,3931000,248000,0,0,8114980,0,0,0,0,0,68230,0,0,0,68230,3935980,3999230,248000,0,0,8183210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5080335,68830,0,0,68830,0,0,0,114508,5034657,0,5034657,0,0,0,0,0,0,0,0,0,0,0,0,0
12956,12/31/2023 0:00:00,6520,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2832587,0,0,0,0,2832587,0,0,0,0,3334,0,0,0,0,3334,2835921,0,0,0,0,2835921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230131,232794,0,0,232794,0,0,0,96916,1366009,0,1366009,0,0,0,0,0,0,0,0,0,0,0,0,0
12957,12/31/2023 0:00:00,6521,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18314908,0,18314908,0,0,18000000,22313729,0,0,0,0,29100000,0,0,0,0,0,0,4435735,3836480,0,0,40010187,34351234,0,0,44445922,38187714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127594,106194,0,0,0,0,0,0,0,0,0,0,127594,106194,0,0,0,0,0,0,6953539,6607646,0,0,0,0,0,51527055,44901554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44901554,0,961500,1302008,0,0,0,2263508,2776369,7960889,14726692,21414351,286761,47165062,0,0,0,0,0,3855822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25537164,774739,0,0,774739,0,0,0,2422364,23889539,0,23889539,0,0,0,0,0,0,0,0,0,0,0,0,0
