"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_606A","ACCT_606B","ACCT_607","ACCT_608","ACCT_609","ACCT_620","ACCT_621","ACCT_622","ACCT_623","ACCT_624","ACCT_625","ACCT_626","ACCT_627","ACCT_628","ACCT_630A","ACCT_630B1","ACCT_630B2","ACCT_640","ACCT_652C","ACCT_653A","ACCT_653B1","ACCT_653B2","ACCT_653C","ACCT_655C","ACCT_656A","ACCT_656B1","ACCT_656B2","ACCT_657A","ACCT_657B1","ACCT_657B2","ACCT_659","ACCT_660","ACCT_661","ACCT_670A","ACCT_670B","ACCT_672C","ACCT_698","ACCT_709","ACCT_725","ACCT_726","ACCT_731","ACCT_732","ACCT_733","ACCT_734","ACCT_735","ACCT_736","ACCT_737","ACCT_741C","ACCT_742C","ACCT_746C","ACCT_747A","ACCT_747B1","ACCT_747B2","ACCT_747C","ACCT_750C","ACCT_752","ACCT_753","ACCT_754","ACCT_756","ACCT_757","ACCT_758","ACCT_760A","ACCT_760B1","ACCT_760B2","ACCT_761A","ACCT_761B1","ACCT_761B2","ACCT_770","ACCT_772","ACCT_773","ACCT_774","ACCT_776","ACCT_777","ACCT_778","ACCT_780","ACCT_781","ACCT_795","ACCT_799","ACCT_811","ACCT_812","ACCT_813","ACCT_814","ACCT_815","ACCT_816","ACCT_817","ACCT_818","ACCT_820","ACCT_821","ACCT_850","ACCT_860A","ACCT_860B1","ACCT_860B2","ACCT_865","ACCT_880A","ACCT_880B1","ACCT_880B2","ACCT_900","ACCT_902A","ACCT_902B1","ACCT_902B2","ACCT_906B1","ACCT_906B2","ACCT_906C","ACCT_908B1","ACCT_908B2","ACCT_911A","ACCT_911B1","ACCT_911B2","ACCT_913","ACCT_914","ACCT_955","ACCT_956","ACCT_957","ACCT_958","ACCT_961","ACCT_962","ACCT_963","ACCT_964","ACCT_965","ACCT_966","ACCT_970","ACCT_971","ACCT_972","ACCT_974","ACCT_977","ACCT_978","ACCT_982","ACCT_983","ACCT_984","ACCT_985","ACCT_986","ACCT_987","ACCT_988","ACCT_990","ACCT_992","ACCT_993","ACCT_994","ACCT_995","ACCT_603","ACCT_743C","ACCT_744A","ACCT_744B1","ACCT_744B2","ACCT_744C","ACCT_085","ACCT_086","ACCT_087","ACCT_782","ACCT_783","ACCT_784","ACCT_796A","ACCT_796B","ACCT_796C","ACCT_796D","ACCT_796E","ACCT_797A","ACCT_797B","ACCT_797C","ACCT_797D","ACCT_797E","ACCT_799B","ACCT_799C","ACCT_799D","ACCT_840","ACCT_875","ACCT_877","ACCT_945","ACCT_801","ACCT_614","ACCT_615","ACCT_745A","ACCT_745B","ACCT_745C","ACCT_745D","ACCT_745E","ACCT_819","ACCT_867A","ACCT_867B1","ACCT_867B2","ACCT_867C","ACCT_925","ACCT_841","ACCT_465","ACCT_466","ACCT_767","ACCT_768","ACCT_918","ACCT_919","Acct_026A","Acct_026B","Acct_027A","Acct_027B","Acct_028A","Acct_028B","Acct_045A","Acct_045B","Acct_585","Acct_680","Acct_681","Acct_682","Acct_769","Acct_785","Acct_786","Acct_787","Acct_892","Acct_895","Acct_896","Acct_899","ACCT_020I","ACCT_021I","ACCT_022I","ACCT_023I","ACCT_041I","ACCT_550I","ACCT_551I","ACCT_981","ACCT_981A","ACCT_981B","ACCT_065A1","ACCT_065A2","ACCT_065A3","ACCT_065A4","ACCT_065B1","ACCT_065C1","ACCT_065D1","ACCT_065E1","ACCT_067A1","ACCT_067A2","ACCT_067B1","ACCT_067C1","ACCT_068A","ACCT_069A","ACCT_033A","ACCT_033B","ACCT_033C","ACCT_033D","ACCT_033E","ACCT_034A","ACCT_034B","ACCT_034C","ACCT_034D","ACCT_034E","ACCT_035A","ACCT_035B","ACCT_035C","ACCT_035D","ACCT_035E"
24813,12/31/2023 0:00:00,20206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18603350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279000,0,0,0,7807423,0,0,0,0,0,3213817,200165,16926500,0,0,0,0,0,0,0,342,0,0,0,0,0,23131,0,148345,0,0,0,0,0,0,0,0,0,0,0,0,0,1360,4117,0,122022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39643,0,0,0,0,37,87157,0,37286,1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5610746,0,0,0,0,0,0,0,0,5610746,58038078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24814,12/31/2023 0:00:00,20547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15161115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,495000,0,0,11285568,0,0,0,0,2108611,2109136,42911,13713511,0,0,0,0,0,17429,0,41,0,0,0,0,0,18540,0,51081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1882,3,62023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1820781,0,0,0,0,0,245076,0,0,2065857,49745737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24816,12/31/2023 0:00:00,14589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11589369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3160351,0,0,0,0,3041228,925180,0,0,0,0,0,0,0,472060,0,74,0,0,0,0,0,3814,0,199113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,20,32023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447277,0,0,0,0,0,0,0,0,447277,22751615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24818,12/31/2023 0:00:00,23008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6347173,0,0,0,0,0,0,0,0,0,0,0,0,85560532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180091,0,0,0,0,0,0,0,126569646,0,0,0,0,16275263,833807,0,0,0,0,0,0,0,9193740,0,878,0,0,0,0,0,18250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1848,766,36,122022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8785440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2090,0,0,0,0,0,2090,0,3795,1849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20667090,0,0,0,0,0,0,0,0,20667090,227152955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24819,12/31/2023 0:00:00,20811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075427,0,0,0,0,0,0,0,0,0,0,0,0,20284063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424326,0,0,0,12563878,0,0,2247428,0,4316252,2623410,0,7372895,0,0,0,0,0,296780,0,418,0,0,0,0,0,13157,0,3889,0,0,0,0,0,0,0,0,0,0,0,0,0,816,556,21,62022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29259,0,0,0,0,0,31362,0,19844,13750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042182,0,0,0,0,0,147162,0,0,1189344,51284519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24823,12/31/2023 0:00:00,26426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129625,0,0,0,0,0,25665,0,0,0,0,0,0,0,12177,0,0,0,0,0,0,0,2291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,2,122021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24824,12/31/2023 0:00:00,15308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408924007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4843321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000000,0,0,0,0,0,0,0,225968518,0,0,9711107,1079890,42219840,74873208,2128507,262575060,0,0,0,0,0,1551012,0,11317,0,0,0,0,0,179787,0,2028125,0,0,0,0,0,0,0,0,0,0,0,0,0,29175,25303,46,92023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857442,0,138011,0,0,424,1422884,0,1865184,242462,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33551019,0,0,0,0,0,0,0,0,33551019,1080501891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24826,12/31/2023 0:00:00,18598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76319807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,0,6439000,11434893,0,0,40370637,0,0,1183040,8317,7653511,8527255,404158,49006050,0,0,0,0,0,1110628,0,990,0,0,0,0,0,37433,0,705881,0,0,0,0,0,0,0,0,0,0,0,0,0,3914,1817,28,122022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,3000000,0,0,0,0,0,0,0,0,0,51037,0,14981,0,0,46,115808,0,188984,31246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4985605,0,0,0,0,0,0,0,0,4985605,213317022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24829,12/31/2023 0:00:00,26221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12348942,0,0,0,0,0,0,0,0,0,0,0,0,94369071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20130212,6478696,155650192,0,9110,8517980,0,0,60193286,0,0,747170,200629,4030242,36005947,2700819,72612394,0,0,0,0,0,2286378,0,161,0,0,0,0,0,51639,0,7772698,0,0,0,0,0,0,0,0,0,0,0,0,0,558,4440,38,92022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480496,0,0,0,0,0,0,0,0,0,3500000,140931549,144431549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1703,0,51973,9697,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188686582,0,0,0,0,0,0,0,0,188686582,202508457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24830,12/31/2023 0:00:00,20080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57588,0,0,0,0,0,0,0,0,0,0,0,0,28146390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2531000,0,0,0,7537272,0,0,0,0,2085077,98227,11001,0,0,0,0,0,0,5200,0,111,0,0,0,0,0,5673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,373,1,32023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7175120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224150,0,0,0,0,0,0,0,0,224150,47372993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24831,12/31/2023 0:00:00,14591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284371372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41942992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105000000,0,15677302,2753565,0,0,319861217,0,0,1330382,1467059,22637123,10343828,6016995,235432689,0,0,0,0,0,2451555,0,2423,0,0,0,0,0,136427,0,1890428,0,0,0,0,0,0,0,0,0,0,0,0,0,1719,5282,14,92023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105000000,105000000,0,0,0,0,0,0,0,0,0,7746,0,0,0,0,13,44173,0,171457,23977,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92480392,0,0,0,0,0,791860,0,0,93272252,890003830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24839,12/31/2023 0:00:00,17983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131489853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000000,0,0,0,0,15191000,0,0,36729337,0,0,4068331,1446227,19634517,3268590,255611,17358334,0,0,0,0,0,939702,0,287,0,0,0,0,0,30370,0,26059,0,0,0,0,0,0,0,0,0,0,0,0,0,1947,2792,20,122021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13066135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6881,0,0,0,0,3,6881,0,121051,29960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13909941,0,0,0,0,0,0,0,0,13909941,269692069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24840,12/31/2023 0:00:00,20539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32002045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000,0,0,0,2991000,0,0,10007529,0,0,501991,233206,3152211,3729165,117963,5896599,0,0,0,0,0,331253,0,119,0,0,0,0,0,13710,0,39277,0,0,0,0,0,0,0,0,0,0,0,0,0,1761,2088,16,62023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14555,0,6242,0,0,14,35992,0,60074,11719,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2534407,0,0,0,0,0,0,0,0,2534407,64297478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24841,12/31/2023 0:00:00,22363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7846621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,0,0,0,0,0,0,0,1552944,0,0,0,0,1096629,269500,0,1911201,0,0,0,0,0,385922,0,38,0,0,0,0,0,2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,113,19,42023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8387,0,3082,0,0,4,12438,0,4828,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250492,0,0,0,0,0,0,0,0,250492,14481986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24843,12/31/2023 0:00:00,15251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3682319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371000,0,100000,0,0,0,658382,0,0,0,0,0,280933,29066,1091594,0,0,0,0,0,354034,0,66,0,0,0,0,0,1306,0,37813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,24,62022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371000,371000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7791570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24845,12/31/2023 0:00:00,26436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678215,0,0,0,13514,0,0,0,0,0,0,0,0,0,0,0,0,0,19734,0,0,0,0,0,0,0,2981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,3,62023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365301,0,0,0,0,0,1597,0,0,366898,3597592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24847,12/31/2023 0:00:00,26438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,1797059,250000,0,581951,0,0,0,0,0,2157309,25441,0,0,0,0,0,0,124582,0,33,0,0,0,0,0,7279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,535,14,112023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194608,0,0,0,0,0,0,0,0,194608,7295433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24848,12/31/2023 0:00:00,26440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,60000,0,0,0,248000,0,0,2936,0,0,0,0,0,0,0,0,0,0,0,0,0,7075,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,92023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,60000,0,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24849,12/31/2023 0:00:00,26442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17263437,0,0,0,0,0,0,0,0,0,0,0,0,96363128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28063324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000,65000000,30000000,0,0,0,0,0,182765009,0,0,1955015,1459611,17002499,9440430,2881328,188786135,0,0,0,0,0,630584,0,545,0,0,0,0,0,90256,0,614428,0,0,0,0,0,0,0,0,0,0,0,0,0,2902,1918,19,122022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119084,0,0,0,0,26,211506,0,901044,63691,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64565395,0,0,0,0,0,0,0,0,64565395,594043323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24850,12/31/2023 0:00:00,19790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6481981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358157,0,0,0,0,0,0,0,0,0,0,0,0,0,58014,0,8,0,0,0,0,0,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,92022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2033822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7840138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24851,12/31/2023 0:00:00,15117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32684281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12414007,0,0,335798,0,2799067,498508,0,0,0,0,0,0,0,144945,0,77,0,0,0,0,0,11983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154,639,23,62023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12371049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8545,0,0,0,0,4,14540,0,18554,3103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718406,0,0,0,0,0,0,0,0,718406,51705066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24853,12/31/2023 0:00:00,26381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8770,0,0,0,0,0,0,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,82021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
