"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","UPDATE_DATE","ACCT_007","ACCT_008","ACCT_009","ACCT_010","ACCT_011C","ACCT_013","ACCT_018","ACCT_019","ACCT_021B","ACCT_022B","ACCT_023B","ACCT_025A","ACCT_025B","ACCT_031A","ACCT_031B","ACCT_041B","ACCT_042","ACCT_058C","ACCT_065","ACCT_067","ACCT_068","ACCT_069","ACCT_080","ACCT_083","ACCT_084","ACCT_100","ACCT_300","ACCT_340","ACCT_380","ACCT_386","ACCT_387","ACCT_388","ACCT_392","ACCT_400","ACCT_457","ACCT_521","ACCT_522","ACCT_523","ACCT_524","ACCT_550","ACCT_551","ACCT_552","ACCT_562","ACCT_563","ACCT_602","ACCT_630","ACCT_652A","ACCT_652B1","ACCT_652B2","ACCT_655A","ACCT_655B1","ACCT_655B2","ACCT_656C","ACCT_657","ACCT_658","ACCT_662","ACCT_668","ACCT_671","ACCT_672A","ACCT_672B1","ACCT_672B2","ACCT_703","ACCT_704","ACCT_705","ACCT_706","ACCT_707","ACCT_708","ACCT_710","ACCT_712","ACCT_713","ACCT_714","ACCT_715","ACCT_716","ACCT_718","ACCT_719","ACCT_720","ACCT_721","ACCT_722","ACCT_723","ACCT_724","ACCT_730","ACCT_741A","ACCT_741B1","ACCT_741B2","ACCT_742A","ACCT_742B1","ACCT_742B2","ACCT_746A","ACCT_746B1","ACCT_746B2","ACCT_749","ACCT_750A","ACCT_750B1","ACCT_750B2","ACCT_751","ACCT_755","ACCT_760C","ACCT_761C","ACCT_771","ACCT_775","ACCT_794","ACCT_798","ACCT_799A","ACCT_799B1","ACCT_799B2","ACCT_825","ACCT_860C","ACCT_880","ACCT_902","ACCT_906A","ACCT_908A","ACCT_908C","ACCT_911","ACCT_931","ACCT_940","ACCT_959","ACCT_960","ACCT_968","ACCT_973","ACCT_975","ACCT_976","ACCT_991","Acct_965A","Acct_965B","Acct_965C","Acct_965D","ACCT_020A","ACCT_020B","ACCT_024A","ACCT_024B","ACCT_042A","ACCT_090A","ACCT_090B","ACCT_090C","ACCT_090D","ACCT_099A","ACCT_143A","ACCT_143B","ACCT_143C","ACCT_143D","ACCT_400A","ACCT_400B","ACCT_400C","ACCT_400D","ACCT_400F","ACCT_459A","ACCT_463A","ACCT_475A","ACCT_475B","ACCT_475C","ACCT_475D","ACCT_691B","ACCT_691C","ACCT_692","ACCT_692A","ACCT_704A","ACCT_704B","ACCT_704C","ACCT_704D","ACCT_704E","ACCT_705A","ACCT_705B","ACCT_708B","ACCT_720A","ACCT_720B","ACCT_720C","ACCT_720D","ACCT_720E","ACCT_721A","ACCT_721B","ACCT_724B","ACCT_733A","ACCT_745C1","ACCT_745C2","ACCT_796C1","ACCT_796C2","ACCT_797C1","ACCT_797C2","ACCT_799C1","ACCT_799C2","ACCT_965C1","ACCT_965C2","ACCT_088","ACCT_799A1","ACCT_672B","ACCT_672C1","ACCT_672C2","ACCT_672D","ACCT_744B","ACCT_744C1","ACCT_744C2","ACCT_744D","ACCT_652B","ACCT_652C1","ACCT_652C2","ACCT_652D","ACCT_766A","ACCT_766B","ACCT_766C1","ACCT_766C2","ACCT_766D","ACCT_766E","ACCT_798A1","ACCT_798A2","ACCT_798A3","ACCT_009A","ACCT_009B","ACCT_009C","ACCT_769A1","ACCT_769B1","ACCT_616","ACCT_616A","ACCT_704A1","ACCT_704C1","ACCT_980","ACCT_742C1","ACCT_742C2","ACCT_020J","ACCT_020K","ACCT_020L","ACCT_021J","ACCT_021K","ACCT_021L","ACCT_022J","ACCT_022K","ACCT_022L","ACCT_023J","ACCT_023K","ACCT_023L","ACCT_041J","ACCT_041K","ACCT_041L","Acct_1019","Acct_1019A","Acct_1019B","Acct_1019C","Acct_1019D","Acct_1019E","Acct_789A","Acct_789A1","Acct_789B","Acct_789B1"
24029,12/31/2023 0:00:00,14157,1/30/2024 10:33:04 PM,2250229,585074,0,355693122,0,241156085,281623085,0,121073,0,0,11604,297651636,2155,80622043,281488,0,0,0,0,0,0,0,19537,67600,0,0,1553901,4032073,0,0,0,0,0,144,0,1231,508,576,833261,174038,0,0,0,0,1082643,0,0,0,0,0,0,0,60313627,0,0,0,8716771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2476402,0,0,0,0,4119503,43000000,40467000,48823292,5797970,43011341,61479556,59816494,0,30262547,0,0,5752,0,0,0,0,0,0,0,0,0,3645603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937640,84483,7716226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24030,12/31/2023 0:00:00,14158,1/2/2024 10:01:56 PM,0,0,0,108589,0,98238,98238,0,0,0,0,4,5441,1,1000,0,0,0,0,0,0,0,0,139,200,0,0,0,0,0,0,0,0,0,0,0,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98238,4625,0,0,2351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973,0,0,0,0,0,0,0,0,0,0,0,0,0,4660,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24034,12/31/2023 0:00:00,14162,1/29/2024 9:48:25 AM,3401686,2859982,0,1128302650,0,936908114,937656148,0,3002749,2420988,389993,45028,971037083,6818,246087104,8386758,0,0,0,0,0,0,0,64582,300000,0,0,4325271,13710153,0,0,0,0,0,3,1460,1181,433,582,3303654,704745,0,0,0,0,2177699,0,0,0,0,0,0,0,242480196,0,0,0,42438613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7269903,0,0,0,0,15868479,97600000,748034,499682759,14644681,97898039,149806503,20860448,0,81678172,0,0,8299,0,0,0,0,0,0,0,0,0,12567392,0,1000339,0,0,0,0,0,0,0,0,0,0,230590390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4218428,235780,13441771,0,0,0,0,0,27241455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24036,12/31/2023 0:00:00,14164,1/24/2024 10:06:35 PM,0,9005,0,51367666,0,48659554,48659554,0,33222,796,0,1039,13014547,541,6492557,137005,0,0,0,0,0,0,0,3639,6000,0,0,0,796856,0,0,0,0,0,0,0,1035,402,454,73098,4719,0,0,0,0,0,0,0,0,0,0,0,0,32442399,200048,0,0,717581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228007,0,0,0,0,53093,0,0,15049265,0,761805,1167890,0,0,2454971,0,0,405,0,0,0,0,0,0,0,0,0,112011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9620,59160,224823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24039,12/31/2023 0:00:00,14167,1/19/2024 10:06:01 PM,0,405,0,2321725,0,2116237,2116237,0,0,0,0,224,1674739,197,979664,0,0,0,0,0,0,0,0,365,950,0,0,0,12401,0,0,0,0,0,0,0,1700,350,500,692,231,0,0,0,0,0,0,0,0,0,0,0,0,1734482,41566,0,0,136889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20424,0,0,0,0,15513,0,0,120869,63653,197234,197234,0,0,148409,0,0,34,0,0,0,0,0,0,0,0,0,40856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3228,0,17285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24043,12/31/2023 0:00:00,14171,1/29/2024 10:17:32 PM,0,0,0,952536,0,777604,777604,0,0,520,0,44,325175,19,202160,520,0,0,0,0,0,0,0,244,500,0,0,0,1379,0,0,0,0,0,0,0,800,450,650,8989,8989,0,0,0,0,0,0,0,0,0,0,0,0,706479,11295,0,0,13482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9055,0,0,0,0,0,0,0,0,0,71124,71124,0,0,163637,0,0,11,0,0,0,0,0,0,0,0,0,24530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24047,12/31/2023 0:00:00,14175,1/30/2024 10:06:15 PM,10416208,501015,0,244072467,0,213648058,215695490,0,913047,0,25629,11360,178770895,3460,64517167,2128724,0,0,0,0,0,0,0,18964,201795,0,0,81436,1779704,0,0,0,0,0,2,990,1550,870,1040,1825087,408139,0,0,0,0,0,0,0,0,0,0,0,0,97754003,0,0,0,8423589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003638,0,0,0,0,1855728,0,2047432,54123895,9387163,25595843,28112680,23751303,0,29259949,0,0,3436,0,0,0,0,0,0,0,0,0,2978244,0,50103,0,0,0,0,0,0,0,0,0,0,1284772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666404,74472,7203259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24063,12/31/2023 0:00:00,14191,2/14/2024 10:02:44 PM,93651274,15267132,0,4537263191,0,3732571562,3734575214,0,10803527,1931899,418072,225174,3614139504,337115,1787120218,23836665,0,0,0,0,0,0,0,262059,2546167,0,0,1352588,74848768,0,0,0,0,0,4,1790,1800,249,299,31211918,2967876,0,0,0,0,84760208,0,0,0,0,0,0,0,949267371,0,0,0,153803161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32767898,0,0,0,0,71391356,190000000,2003652,489827130,217927507,642625974,1036499477,730045269,0,523011520,0,0,44966,0,0,0,0,0,0,0,0,0,68630171,0,6048826,0,0,0,0,0,0,0,0,0,0,3140941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12889252,624115,83069815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24073,12/31/2023 0:00:00,14201,1/31/2024 12:05:38 AM,0,0,0,160586,0,101655,101655,0,5064,0,0,24,103312,5,31058,5706,0,0,0,0,0,0,0,371,500,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,15387,0,0,0,0,0,0,0,0,0,0,0,0,0,101655,6097,0,0,3297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4468,0,0,0,0,39,0,0,0,0,0,0,0,0,52795,0,0,0,0,0,0,0,0,0,0,0,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24077,12/31/2023 0:00:00,14205,1/25/2024 10:09:14 PM,48667299,7428362,0,2817967433,0,2123111902,2347193036,0,7208201,4694079,13233,99938,2491943349,24316,1001474682,18287770,0,0,0,0,0,0,0,147035,817600,0,0,19506032,43977530,0,0,0,0,0,1899,1415,1250,851,1008,10708576,2099150,0,0,0,0,23444891,0,0,0,0,0,0,0,451294175,0,0,0,70457233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19943490,0,0,0,0,27440913,153182857,224081134,596710997,77783840,414151244,481129157,483325093,0,296762410,0,0,31784,0,0,0,0,0,0,0,0,0,27368833,0,778763,0,0,0,0,0,0,0,0,0,0,285093729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8164164,727363,59754982,0,0,0,0,0,57401896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24078,12/31/2023 0:00:00,14206,1/25/2024 10:14:16 PM,841657,154217,0,128761317,0,116884350,116884350,0,98786,61912,17985,2534,70023707,593,17485363,595311,0,0,0,0,0,0,0,8507,671915,0,0,61272,433800,0,0,0,0,0,0,0,1280,536,518,168035,213931,0,0,0,0,0,0,0,0,0,0,0,0,61830046,0,0,0,4590993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165567,0,0,0,0,1814917,0,0,13874423,3531087,14815726,17482570,18913561,0,15751332,0,0,1388,0,0,0,0,0,0,0,0,0,1122540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211644,192976,12948031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24090,12/31/2023 0:00:00,14218,1/19/2024 10:05:04 PM,1,11998,0,10964162,0,9937266,9937266,0,4926,0,0,562,5452863,197,3045118,39325,0,0,0,0,0,0,0,716,1500,0,0,14141,8953,0,0,0,0,0,0,990,628,339,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7533981,0,0,0,275283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117114,0,0,0,0,20390,0,0,2354219,0,49066,49066,0,0,1006506,0,0,103,0,0,0,0,0,0,0,0,0,68513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4361,25269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24108,12/31/2023 0:00:00,14236,1/30/2024 10:11:39 PM,901557,99842,0,38243787,0,30692238,34043516,0,329894,17532,56484,2558,32710717,1081,14727081,601161,0,0,0,0,0,0,0,4700,7500,0,0,438,634065,0,0,0,0,0,18,1192,1077,443,678.9,165094,73248,0,0,0,0,0,0,0,0,0,0,0,0,13122805,48917,0,0,1689584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268309,0,0,0,0,151609,0,3351278,3818063,0,9938999,13751370,0,0,3999745,0,0,1045,0,0,0,0,0,0,0,0,0,810462,0,44043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94189,1559,114952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24110,12/31/2023 0:00:00,14238,1/25/2024 10:05:52 PM,1881108,10055,0,126609312,0,120905574,120905574,0,152311,0,0,2228,68806512,304,11280686,201507,0,0,0,0,0,0,0,3600,7500,0,0,3451,986873,0,0,0,0,0,0,1290,990,299,299,176706,19660,0,0,0,0,6456175,0,0,0,0,0,0,0,47102542,0,0,0,2630264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139082,0,0,0,0,447210,0,0,25601108,3494783,19502644,27907859,8907375,0,10286736,0,0,378,0,0,0,0,0,0,0,0,0,94946,0,19325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247191,159150,2994144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24123,12/31/2023 0:00:00,14251,1/29/2024 10:14:38 PM,0,0,0,647692,0,594329,594329,0,0,0,0,2,2136,2,2135,0,0,0,0,0,0,0,0,409,3000,0,0,0,1490,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594329,8426,0,0,10650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,44937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24131,12/31/2023 0:00:00,14259,1/24/2024 10:07:28 PM,0,355708,0,77552931,0,67468792,67468792,0,4215,1241,0,1438,41616211,501,13631580,5456,0,0,0,0,0,0,0,20848,145936,0,0,150972,37800,0,0,0,0,0,0,1650,1800,399,499,122106,13382,0,0,0,0,13373047,0,0,0,0,0,0,0,28975257,0,0,0,2736876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670971,0,0,0,0,2731568,2500000,0,17831778,813504,2284482,2794896,3562093,0,4852550,0,0,446,0,0,0,0,0,0,0,0,0,73193,0,0,0,0,0,0,0,0,0,0,0,0,1818306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78550,116875,-3309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24140,12/31/2023 0:00:00,14268,2/16/2024 10:02:58 PM,0,0,0,9585125,0,7932956,7932956,0,15399,0,0,314,2369445,109,1300778,20524,0,0,0,0,0,0,0,1337,2000,0,0,0,47251,0,0,0,0,0,0,1300,1300,625,700,82340,18937,0,0,0,0,25915,0,0,0,0,0,0,0,2958258,0,0,0,177415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96975,0,0,0,0,18355,0,0,2454673,587651,176958,193458,1713001,0,1631712,0,0,62,0,0,0,0,0,0,0,0,0,90922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6456,8912,6698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24150,12/31/2023 0:00:00,14278,1/26/2024 10:20:19 PM,0,642247,0,134820938,0,121564838,121564838,0,240090,0,0,4599,71560814,19991,20293844,309638,0,0,0,0,0,0,0,14824,50000,0,0,3027,870060,0,0,0,0,0,0,899,949,520,520,109004,56661,0,0,0,0,13136,0,0,0,0,0,0,0,107095672,0,0,0,4330954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254720,0,0,0,0,1239970,0,0,8551608,497915,1221536,1493124,3913383,0,13205949,0,0,2334,0,0,0,0,0,0,0,0,0,483840,0,23305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90169,558948,4735736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24165,12/31/2023 0:00:00,14293,1/29/2024 10:09:39 PM,25631289,9544942,0,1506831020,0,1211870050,1225344719,0,2755180,1312201,61993,60843,1263909535,18309,526681659,7583455,0,0,0,0,0,0,0,106005,598291,0,0,4292467,23027105,0,0,0,0,0,44,1457,1263,696,730,7878403,1729813,0,0,0,0,712565,0,0,0,0,0,0,0,162165326,0,0,0,46515704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10960781,0,0,0,0,20752017,95500000,13474669,182040441,32641975,437832975,575805752,244255096,0,158465616,0,0,20986,0,0,0,0,0,0,0,0,0,21172222,0,269033,0,0,0,0,0,0,0,0,0,0,109134193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5884578,9573,25424820,0,0,0,0,0,50320002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24167,12/31/2023 0:00:00,14295,1/11/2024 10:04:44 PM,0,3829,0,3299526,0,2699907,2869907,0,0,0,117,28,1101871,42,77800,878,0,0,0,0,0,0,0,3641,4000,0,1486,0,4275,0,0,0,0,0,2,0,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2189119,20384,0,0,378815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30044,0,0,0,0,27505,0,170000,140636,0,0,0,370151,0,381680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3523,15042,2569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24171,12/31/2023 0:00:00,14299,1/25/2024 10:08:00 PM,3815296,329088,0,89106892,0,79133639,79630639,0,368682,88941,22041,4095,62242052,1336,24333714,716736,0,0,0,0,0,0,0,6517,131500,0,0,18176,105914,0,0,0,0,0,1,0,1000,699,699,329527,155731,0,0,0,0,102369,0,0,0,0,0,0,0,50173529,2360400,0,0,3381009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799866,0,0,0,0,847108,0,497000,17923206,0,3730193,5099409,5835126,0,6249036,0,0,2113,0,0,0,0,0,0,0,0,0,1375695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198458,25930,2153413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
