"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_811B3","ACCT_811B4","ACCT_811B5","ACCT_811C3","ACCT_811C4","ACCT_811C5","ACCT_811D","ACCT_811D1","ACCT_811D2","ACCT_811E","ACCT_811E1","ACCT_811E2","ACCT_812A1","ACCT_812B1","ACCT_812C","ACCT_813A1","ACCT_813A2","ACCT_813B1","ACCT_814A6","ACCT_814A7","ACCT_814A8","ACCT_814J3","ACCT_814J4","ACCT_814J5","ACCT_814K","ACCT_814K1","ACCT_814K2","ACCT_815A1","ACCT_815B1","ACCT_815C","ACCT_816B3","ACCT_816B4","ACCT_816B5","ACCT_816T","ACCT_816T1","ACCT_816T2","ACCT_822A1","ACCT_822B1","ACCT_822C","ACCT_900A1","ACCT_900B1","ACCT_900C5","ACCT_900C6","ACCT_900C7","ACCT_900C8","ACCT_900H2","ACCT_900H3","ACCT_900J2","ACCT_900J3","ACCT_900K2","ACCT_900K3","ACCT_900K4","ACCT_900L2","ACCT_900L3","ACCT_900M","ACCT_900M1","ACCT_900P","ACCT_900T1","ACCT_959A","ACCT_960A","ACCT_960B","ACCT_961A5","ACCT_961A6","ACCT_961A7","ACCT_961A8","ACCT_961A9","ACCT_963C"
68613,12/31/2023 0:00:00,2943,0,0,0,0,0,0,11008642,0,0,0,0,0,0,0,110106449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15907184,0,0,0,178328725,0,0,0,0,41306450,85,2,0,0,0,0,19,0,66,2,85,2,87,0,0,0,0,0,87,831,482,0,0,0,0,0,0,610
68615,12/31/2023 0:00:00,4816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252282,0,0,0,0,0,0,0,0,0,36827538,0,0,0,0,0,0,0,44147532,148082087,0,0,0,0,102682273,224,0,2,5,0,0,63,0,58,0,195,0,196,22,0,63,0,29,224,10536,148,43,2,0,0,0,2,4182
68616,12/31/2023 0:00:00,17429,0,0,0,0,0,0,17523148,0,0,0,0,0,0,0,26341610,0,0,0,0,0,0,0,0,0,204892,0,0,0,0,1220247,0,0,0,51537479,0,0,0,0,6452474,31,1,0,3,0,0,6,1,6,0,19,1,20,9,0,7,0,12,32,339,669,0,0,0,0,0,0,1241
68617,12/31/2023 0:00:00,8703,0,0,0,0,0,0,944930,0,0,0,0,0,0,0,5815150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7291094,0,0,0,0,531014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,170,0,0,0,0,0,0,288
68620,12/31/2023 0:00:00,13788,0,0,0,0,0,0,5861605,0,0,0,0,0,0,0,3853704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803926,0,0,0,11221363,0,0,0,0,702128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,339,0,0,0,0,0,0,40
68622,12/31/2023 0:00:00,6398,0,0,0,0,0,0,1877675,0,0,0,0,0,0,0,3499016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725406,0,0,0,7299312,0,0,0,0,1197215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,81,0,0,0,0,0,0,80
68623,12/31/2023 0:00:00,1919,0,0,0,0,0,0,3615999,0,0,0,0,0,0,0,30416942,0,0,0,0,0,0,0,0,0,54306,0,0,0,0,0,0,0,2141137,41565807,0,0,0,0,5391729,74,4,0,3,0,0,8,0,16,2,34,2,36,33,2,4,0,42,78,750,382,0,6,4,0,0,10,1935
68628,12/31/2023 0:00:00,3444,0,0,0,0,0,0,25593126,0,0,0,0,0,0,0,8373649,0,0,0,0,0,0,0,0,0,9833248,0,0,0,0,997117,0,0,14165366,82880105,0,0,0,0,33750847,281,19,66,19,0,0,41,3,55,10,104,19,123,92,0,8,3,177,300,1317,1531,29,0,0,0,0,0,2144
68629,12/31/2023 0:00:00,2590,0,0,0,0,0,0,17528618,0,0,0,0,0,0,0,19503634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32030,0,0,0,41176327,0,0,0,0,4112045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,776,0,0,0,0,0,0,572
68631,12/31/2023 0:00:00,3326,0,0,0,0,0,0,322598145,0,0,0,0,0,0,0,143184362,0,0,0,0,0,0,0,0,0,13726973,0,0,0,0,459812,0,0,935704,515231723,0,0,0,0,48053700,145,18,1,10,0,0,48,0,47,18,117,18,135,16,0,6,0,28,163,2726,4433,3,0,1,0,0,1,2182
68632,12/31/2023 0:00:00,520,0,0,0,0,0,0,6630506,0,0,0,0,0,0,0,127065264,0,0,0,0,0,0,0,0,0,4164464,0,0,0,0,844339,0,0,13329704,189191684,0,0,0,0,41321871,159,243,1,4,0,0,20,40,68,134,101,242,289,53,1,12,58,59,402,1914,834,2,0,0,0,0,0,2090
68638,12/31/2023 0:00:00,8022,0,0,0,0,0,0,17626741,0,0,0,0,0,0,0,22287176,0,0,0,0,0,0,0,0,0,432000,0,0,0,0,0,0,0,1345886,48900495,0,0,0,0,7640692,10,0,0,0,0,0,3,0,0,0,3,0,5,7,0,0,0,7,10,311,630,0,0,0,0,0,0,1412
68639,12/31/2023 0:00:00,5046,0,0,0,0,0,0,24162096,0,0,0,0,0,0,0,17262735,0,0,0,0,0,0,0,0,0,3993024,0,0,0,0,0,0,0,1737460,43162291,0,0,0,0,0,33,3,0,0,0,0,17,2,4,0,22,3,25,11,0,1,0,11,36,436,638,0,0,0,0,0,0,387
68641,12/31/2023 0:00:00,3329,0,0,0,0,0,0,3369164,0,0,0,0,0,0,0,40106397,0,0,0,0,0,0,0,0,0,2800638,0,0,0,0,0,0,0,0,53547231,0,0,0,0,10071670,31,253,0,0,1,0,3,37,23,145,30,250,279,1,2,4,44,4,284,489,475,0,0,0,0,0,0,1298
68643,12/31/2023 0:00:00,243,0,0,0,0,0,0,1161435,0,0,0,0,0,0,0,70227840,0,0,0,0,0,0,0,0,0,2772833,0,0,0,0,0,0,0,22189079,107756414,0,0,0,0,14178060,271,2,10,53,0,0,35,1,30,0,139,2,133,69,0,72,1,102,273,2006,69,0,0,0,0,0,0,3057
68645,12/31/2023 0:00:00,13171,0,0,0,0,0,0,337303069,0,0,0,0,0,0,0,2401853834,0,0,0,0,0,0,0,0,0,43778362,0,0,0,0,141055146,0,0,540798,3881094951,0,0,0,0,1000342104,438,8,7,15,0,0,92,0,39,6,142,8,150,274,0,5,2,292,446,30240,13035,11,0,0,0,0,0,30778
68646,12/31/2023 0:00:00,3815,0,0,0,0,0,0,18411224,0,0,0,0,0,0,0,85434719,0,0,0,0,0,0,0,0,0,8071332,0,0,0,0,771646,0,0,5517881,126726398,0,0,0,0,16590928,270,114,0,3,0,0,120,26,56,59,206,113,319,61,1,24,17,65,384,2373,1265,20,0,0,0,0,0,8427
68647,12/31/2023 0:00:00,8755,0,0,0,0,0,0,4973566,0,0,0,0,0,0,0,19134278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27671,29427591,0,0,0,0,5292076,6,0,0,0,0,0,5,0,1,0,6,0,6,0,0,0,0,0,6,1009,242,0,0,0,0,0,0,1638
68651,12/31/2023 0:00:00,14480,0,0,0,0,0,0,56496649,0,0,0,0,0,0,0,229325309,0,0,0,0,0,0,0,0,0,10241828,0,0,0,0,20646151,0,0,576529,308314523,0,0,0,0,1269885,146,79,1,3,0,0,15,3,54,0,115,3,122,27,76,46,0,111,225,3776,3750,11,0,0,0,0,0,6453
68653,12/31/2023 0:00:00,6260,0,0,0,0,0,0,57366360,0,0,0,0,0,0,0,272954208,0,0,0,0,0,0,0,0,0,24973387,0,0,0,0,0,0,0,10953189,383268607,0,0,0,0,41994850,239,17,17,35,0,0,70,2,60,14,157,17,174,30,0,19,1,82,256,1229,1281,0,1,0,0,0,1,2088
68656,12/31/2023 0:00:00,4497,0,0,0,0,0,0,84602446,0,0,0,0,0,0,0,178424087,0,0,0,0,0,0,0,0,0,32485851,0,0,0,0,0,0,0,69681474,332708007,0,0,0,0,0,222,15,2,31,0,0,58,0,41,0,149,2,151,38,13,40,0,86,237,1402,1483,77,5,2,0,0,7,10706
68657,12/31/2023 0:00:00,424,0,0,0,0,0,0,59519967,0,0,0,0,0,0,0,47181531,0,0,0,0,0,0,0,0,0,1336289,0,0,0,0,4258887,0,0,2657951,119580251,0,0,0,0,5961915,177,0,5,16,0,0,20,0,27,0,108,0,108,48,0,61,0,69,177,983,1878,0,0,0,0,0,0,189
68658,12/31/2023 0:00:00,4037,0,0,0,0,0,0,33092965,0,0,0,0,0,0,0,31079512,0,0,0,0,0,0,0,0,0,1206628,0,0,0,0,11275477,0,0,2786185,97273531,0,0,0,0,19039392,82,20,4,0,0,0,31,14,5,6,39,20,100,39,0,3,0,66,102,2054,1300,4,0,0,0,0,0,1285
68659,12/31/2023 0:00:00,44,0,0,0,0,0,0,161781081,0,0,0,0,0,0,0,257299628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69734,482850065,0,0,0,0,63699622,4,1,0,0,0,0,1,0,0,1,4,1,5,0,0,3,0,0,5,4502,5776,0,0,0,0,0,0,342
68660,12/31/2023 0:00:00,5605,0,0,0,0,0,0,105214432,0,0,0,0,0,0,0,160342716,0,0,0,0,0,0,0,0,0,7684176,0,0,0,0,28848335,0,0,1236432,343812554,0,0,0,0,48170639,344,5,0,8,0,0,97,0,36,3,256,5,261,80,0,49,2,88,349,2934,4724,74,74,0,0,0,74,10923
68661,12/31/2023 0:00:00,6918,0,0,0,0,0,0,19314158,0,0,0,0,0,0,0,26020663,0,0,0,0,0,0,0,0,0,751551,0,0,0,0,1231536,0,0,3100629,56624959,0,0,0,0,6957973,5,67,0,0,0,0,0,18,0,40,0,67,67,5,0,0,2,5,72,597,1231,0,0,0,0,0,0,814
68662,12/31/2023 0:00:00,1212,0,0,0,0,0,0,9316651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450669,0,0,0,14916320,0,0,0,0,4149000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,459,0,0,0,0,0,0,43
68663,12/31/2023 0:00:00,10400,0,0,0,0,0,0,143531972,0,0,0,0,0,0,0,222501585,0,0,0,0,0,0,0,0,0,37591893,0,0,0,0,0,0,0,12769763,423367774,0,0,0,0,44564454,301,2,0,21,0,0,115,0,46,0,164,2,166,116,0,2,1,137,303,3222,2893,13,0,0,0,0,0,663
68664,12/31/2023 0:00:00,5744,0,0,0,0,0,0,1238374,0,0,0,0,0,0,0,15068330,0,0,0,0,0,0,0,0,0,5070113,0,0,0,0,1388316,0,0,8607017,33018261,0,0,0,0,6716224,209,0,5,5,0,0,29,0,23,0,134,0,134,59,0,36,0,75,209,1820,77,11,23,6,0,0,29,770
68665,12/31/2023 0:00:00,4731,0,0,0,0,0,0,60368349,0,0,0,0,0,0,0,23570427,0,0,0,0,0,0,0,0,0,8824764,0,0,0,0,232560,0,0,7918087,117892516,0,0,0,0,25803093,248,13,0,0,0,0,139,5,22,4,210,10,220,38,3,8,1,41,261,6191,2350,60,37,0,0,0,37,1018
68666,12/31/2023 0:00:00,13670,0,0,0,0,0,0,12120782,0,0,0,0,0,0,0,21590379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34575441,0,0,0,0,864280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,317,0,0,0,0,0,0,233
68667,12/31/2023 0:00:00,15142,0,0,0,0,0,0,20273970,0,0,0,0,0,0,0,13778005,0,0,0,0,0,0,0,0,0,8540370,0,0,0,0,1341097,0,0,1571181,52921399,0,0,0,0,15957146,336,0,0,23,0,0,28,0,16,0,132,0,132,121,0,16,0,204,336,1636,734,34,70,60,0,0,130,1151
68668,12/31/2023 0:00:00,2835,0,0,0,0,0,0,285343,0,0,0,0,0,0,0,14890989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4503441,0,0,0,19679773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,85,0,0,0,0,0,0,73
68669,12/31/2023 0:00:00,14489,0,0,0,0,0,0,32028150,0,0,0,0,0,0,0,10939720,0,0,0,0,0,0,0,0,0,237921,0,0,0,0,0,0,0,2127206,45095076,0,0,0,0,0,23,24,1,8,0,0,4,6,6,1,13,8,78,1,4,3,1,26,47,653,981,0,0,0,0,12,12,304
68670,12/31/2023 0:00:00,4425,0,0,0,0,0,0,125839237,0,0,0,0,0,0,0,265231918,0,0,0,0,0,0,0,0,0,42201560,0,0,0,0,833020,0,0,19872333,449716570,0,0,0,0,37940062,371,8,1,12,0,0,158,3,120,4,312,8,313,39,0,6,0,43,379,4493,3889,187,15,7,1,0,23,4426
68671,12/31/2023 0:00:00,5712,0,0,0,0,0,0,1267554157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66000109,0,0,0,0,169305931,0,0,11179588,1518989676,0,0,0,0,70950000,489,53,148,0,0,0,138,9,132,16,301,53,354,40,0,29,0,188,542,18370,23165,2,0,0,25,0,25,16091
68672,12/31/2023 0:00:00,5142,0,0,0,0,0,0,7928034,0,0,0,0,0,0,0,52178262,0,0,0,0,0,0,0,0,0,13402058,0,0,0,0,1681222,0,0,0,69666580,0,0,0,0,7879062,496,0,0,11,0,0,73,0,36,0,372,0,372,113,0,156,0,124,496,3193,1120,0,100,0,0,0,100,4014
68673,12/31/2023 0:00:00,4214,0,0,0,0,0,0,13058322,0,0,0,0,0,0,0,4971058,0,0,0,0,0,0,0,0,0,5049275,0,0,0,0,0,0,0,4911409,31157571,0,0,0,0,8216782,408,4,3,2,0,0,93,0,62,4,270,4,274,133,0,85,0,138,412,842,591,0,25,0,0,0,25,317
68674,12/31/2023 0:00:00,18,0,0,0,0,0,0,5065774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1379283,0,0,0,7254864,0,0,0,0,809807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,162,0,0,0,0,0,0,28
68675,12/31/2023 0:00:00,26454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
68676,12/31/2023 0:00:00,14487,0,0,0,0,0,0,8398310,0,0,0,0,0,0,0,4538375,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,877288,0,0,0,15089523,0,0,0,0,1275550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,330,18,0,0,0,0,0,268
68677,12/31/2023 0:00:00,4708,0,0,0,0,0,0,135043,0,0,0,0,0,0,0,1182848,0,0,0,0,0,0,0,0,0,713101,0,0,0,0,0,0,0,0,1317891,0,0,0,0,0,63,0,0,0,0,0,11,0,0,0,13,0,13,39,0,0,0,50,63,93,14,0,2,11,0,0,13,362
68678,12/31/2023 0:00:00,2052,0,0,0,0,0,0,20651554,0,0,0,0,0,0,0,32975596,0,0,0,0,0,0,0,0,0,8014419,0,0,0,0,788258,0,0,444812,77737144,0,0,0,0,22876924,177,49,0,0,0,0,72,2,44,27,127,40,167,50,9,4,4,59,226,2108,1598,0,0,0,0,0,0,1250
68679,12/31/2023 0:00:00,3508,0,0,0,0,0,0,4278520,0,0,0,0,0,0,0,27202317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283565,0,0,219337,31983739,0,0,0,0,0,0,69,0,0,0,0,0,0,0,69,0,69,69,0,0,0,0,0,69,304,642,7,0,0,0,0,0,600
68680,12/31/2023 0:00:00,12434,0,0,0,0,0,0,3726009,0,0,0,0,0,0,0,469811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74803,0,0,0,4474028,0,0,0,0,203405,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,130,152,0,0,0,0,0,0,31
68681,12/31/2023 0:00:00,9636,0,0,0,0,0,0,165378788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7189652,0,0,0,0,14427496,0,0,16941945,197431033,0,0,0,0,682804,150,2,9,0,0,0,34,1,45,1,118,2,118,23,0,34,0,32,152,4257,3594,52,0,0,0,0,0,1198
68682,12/31/2023 0:00:00,3554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12835292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13321701,0,0,0,0,486409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,21,2,0,0,0,0,0,377
68683,12/31/2023 0:00:00,4526,0,0,0,0,0,0,20407547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4937770,0,0,0,0,339325,0,0,776833,47959492,0,0,0,0,26435787,284,0,0,2,0,0,101,0,0,0,105,0,106,177,0,4,0,179,284,518,666,49,0,0,0,0,0,1309
68684,12/31/2023 0:00:00,50,0,0,0,0,0,0,457210,0,0,0,0,0,0,0,12413071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160057,0,0,2078812,18897202,0,0,0,0,3788052,10,0,0,0,0,0,4,0,0,0,4,0,4,6,0,0,0,6,10,244,87,0,0,0,0,0,0,260
68685,12/31/2023 0:00:00,2163,0,0,0,0,0,0,14162459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164883,0,0,0,0,4600640,0,0,478715,23619556,0,0,0,0,4377742,19,4,0,0,0,0,6,0,0,3,6,4,10,13,0,0,1,12,23,370,829,53,0,0,0,0,0,2596
68686,12/31/2023 0:00:00,2258,0,0,0,0,0,0,2129079,0,0,0,0,0,0,0,8112384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199134,0,0,0,11698184,0,0,0,0,1257587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,55,9,0,0,0,0,0,229
68687,12/31/2023 0:00:00,9965,0,0,0,0,0,0,620593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140604,0,0,13400,8398537,0,0,0,0,7623940,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,512,158,0,0,0,0,0,0,409
68688,12/31/2023 0:00:00,5483,0,0,0,0,0,0,71397,0,0,0,0,0,0,0,2196439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2267836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,239
68689,12/31/2023 0:00:00,14341,0,0,0,0,0,0,19424462,0,0,0,0,0,0,0,15537124,0,0,0,0,0,0,0,0,0,7563574,0,0,0,0,0,0,0,3593932,49037998,0,0,0,0,10482480,63,0,0,1,0,0,18,0,18,0,50,0,50,12,0,3,0,13,63,239,644,3,0,0,0,0,0,1980
68690,12/31/2023 0:00:00,2364,0,0,0,0,0,0,8702146,0,0,0,0,0,0,0,29335362,0,0,0,0,0,0,0,0,0,131692,0,0,0,0,0,0,0,1271330,65467371,0,0,0,0,26158533,75,8,1,6,0,0,31,2,10,4,46,8,54,22,0,4,0,29,83,1753,565,0,0,0,0,0,0,2348
68691,12/31/2023 0:00:00,9626,0,0,0,0,0,0,4677226,0,0,0,0,0,0,0,2686773,0,0,0,0,0,0,0,0,0,765152,0,0,0,0,87455,0,0,2210900,12175702,0,0,0,0,2513348,25,4,0,6,0,0,4,0,0,0,13,4,17,6,0,9,0,12,29,260,84,70,0,0,4,0,4,510
68693,12/31/2023 0:00:00,4858,0,0,0,0,0,0,117910927,0,0,0,0,0,0,0,57339463,0,0,0,0,0,0,0,0,0,5091573,0,0,0,0,2901917,0,0,3588441,216303435,0,0,0,0,34562687,200,49,0,0,0,0,40,1,35,24,133,49,182,67,0,53,23,67,249,3830,3500,7,0,0,0,0,0,867
68694,12/31/2023 0:00:00,14570,0,0,0,0,0,0,9454865,0,0,0,0,0,0,0,55879024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3517708,0,0,0,69572886,0,0,0,0,721289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335,873,0,0,0,0,0,0,4386
68696,12/31/2023 0:00:00,5163,0,0,0,0,0,0,18034310,0,0,0,0,0,0,0,8374478,0,0,0,0,0,0,0,0,0,2359730,0,0,0,0,1861754,0,0,3767728,32277380,0,0,0,0,239110,191,3,1,1,0,0,57,0,14,3,86,3,89,103,0,15,0,105,194,3345,1804,0,0,0,0,0,0,1004
68697,12/31/2023 0:00:00,14815,0,0,0,0,0,0,7847337,0,0,0,0,0,0,0,2860966,0,0,0,0,0,0,0,0,0,1441919,0,0,0,0,2940109,0,0,2450432,29245383,0,0,0,0,13146539,50,3,0,0,0,0,13,0,16,2,36,3,39,14,0,4,1,14,53,767,563,0,0,0,0,0,0,2270
68698,12/31/2023 0:00:00,10322,0,0,0,0,0,0,5832305,0,0,0,0,0,0,0,12468541,0,0,0,0,0,0,0,0,0,64775,0,0,0,0,0,0,0,0,19096627,0,0,0,0,795781,0,28,0,0,0,0,0,3,0,25,0,28,28,0,0,0,0,0,28,70,267,0,0,0,0,0,0,397
68700,12/31/2023 0:00:00,1271,0,0,0,0,0,0,40286519,0,0,0,0,0,0,0,15737289,0,0,0,0,0,0,0,0,0,25768026,0,0,0,0,5974207,0,0,500,64668786,0,0,0,0,2670271,580,3,14,49,0,0,118,0,72,2,255,3,259,259,0,51,1,324,583,2370,1498,0,5,3,0,0,8,11405
68701,12/31/2023 0:00:00,7076,0,0,0,0,0,0,6409735,0,0,0,0,0,0,0,4804709,0,0,0,0,0,0,0,0,0,842553,0,0,0,0,513117,0,0,242067,16845970,0,0,0,0,4876342,24,2,0,0,0,0,3,0,18,2,22,2,24,2,0,0,0,2,26,386,241,0,0,0,0,0,0,301
68702,12/31/2023 0:00:00,943,0,0,0,0,0,0,78610452,0,0,0,0,0,0,0,575939244,0,0,0,0,0,0,0,0,0,41048867,0,0,0,0,10250809,0,0,35925490,723760588,0,0,0,0,23034593,169,15,6,0,0,0,147,15,0,0,150,15,167,13,0,0,0,21,184,3857,3415,0,0,0,0,0,0,476
68703,12/31/2023 0:00:00,5309,0,0,0,0,0,0,5535607,0,0,0,0,0,0,0,38362794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358055,0,0,1425615,47053687,0,0,0,0,371616,21,0,0,0,0,0,1,0,0,0,1,0,1,20,0,0,0,20,21,1266,635,3,0,0,0,0,0,1062
68705,12/31/2023 0:00:00,8223,0,0,0,0,0,0,274538480,0,0,0,0,0,0,0,283679017,0,0,0,0,0,0,0,0,0,12954288,0,0,0,0,168728860,0,0,3642200,802693134,0,0,0,0,72104577,743,33,0,222,0,0,93,1,193,26,397,33,431,124,0,111,6,346,776,7630,10041,0,0,0,0,0,0,1360
68706,12/31/2023 0:00:00,606,0,0,0,0,0,0,12319137,0,0,0,0,0,0,0,28589667,0,0,0,0,0,0,0,0,0,842227,0,0,0,0,191097,0,0,0,41335284,0,0,0,0,235383,85,5,0,6,0,0,24,2,38,1,64,3,64,15,2,0,0,21,90,375,678,13,0,0,0,0,0,565
68707,12/31/2023 0:00:00,25307,0,0,0,0,0,0,13857126,0,0,0,0,0,0,0,24983629,0,0,0,0,0,0,0,0,0,1254042,0,0,0,0,0,0,0,300163,43827903,0,0,0,0,4686985,62,161,0,0,0,0,21,44,41,107,62,159,221,0,2,0,0,2,223,764,490,0,0,0,0,0,0,296
68708,12/31/2023 0:00:00,3486,0,0,0,0,0,0,47933155,0,0,0,0,0,0,0,94544998,0,0,0,0,0,0,0,0,0,75041249,0,0,0,0,0,0,0,2869800,159888855,0,0,0,0,14540902,603,35,1,25,0,0,239,12,110,17,379,33,413,198,2,11,0,299,638,2809,2621,0,0,0,0,0,0,6712
68709,12/31/2023 0:00:00,3924,0,0,0,0,0,0,5200152,0,0,0,0,0,0,0,6134664,0,0,0,0,0,0,0,0,0,241021,0,0,0,0,327075,0,0,0,14183025,0,0,0,0,2521134,2,68,0,0,0,0,1,6,1,49,2,66,68,0,2,0,10,2,70,215,145,3,0,0,0,0,0,643
68710,12/31/2023 0:00:00,905,0,0,0,0,0,0,51434622,0,0,0,0,0,0,0,104274163,0,0,0,0,0,0,0,0,0,6817076,0,0,0,0,2367022,0,0,25301246,185268821,0,0,0,0,1891768,347,1,13,80,0,0,34,0,20,0,236,1,237,18,0,176,1,111,348,2136,3395,1,0,0,0,0,0,1633
68711,12/31/2023 0:00:00,1775,0,0,0,0,0,0,48777307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2385079,0,0,0,56842909,0,0,0,0,5680523,0,16,0,0,0,0,0,4,0,4,0,16,16,0,0,0,8,0,16,1481,1491,46,0,0,0,0,0,145
68712,12/31/2023 0:00:00,1714,0,0,0,0,0,0,117216567,0,0,0,0,0,0,0,114751718,0,0,0,0,0,0,0,0,0,69394123,0,0,0,0,18358483,0,0,104752338,380062511,0,0,0,0,24983405,187,42,2,3,0,0,46,0,21,18,94,39,133,88,3,21,21,96,229,8414,17915,0,0,0,0,0,0,7137
68713,12/31/2023 0:00:00,1479,0,0,0,0,0,0,1395952539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54964285,0,0,0,0,73276528,0,0,0,1472145920,0,0,0,0,2916853,741,3,4,4,0,0,148,0,361,3,544,3,547,189,0,33,0,197,744,2627,25674,2,0,0,0,0,0,935
68714,12/31/2023 0:00:00,3895,0,0,0,0,0,0,8435684,0,0,0,0,0,0,0,6156427,0,0,0,0,0,0,0,0,0,94425,0,0,0,0,2443392,0,0,0,20983075,0,0,0,0,3947572,73,36,0,4,0,0,11,0,0,0,11,0,11,58,36,0,0,98,109,500,199,0,0,0,0,0,0,680
68716,12/31/2023 0:00:00,8106,0,0,0,0,0,0,37315503,0,0,0,0,0,0,0,168287257,0,0,0,0,0,0,0,0,0,32150246,0,0,0,0,0,0,0,3865292,251644683,0,0,0,0,42176631,58,148,0,1,93,0,0,5,35,18,57,55,112,0,0,20,31,94,206,2525,925,0,0,0,0,0,0,1226
68717,12/31/2023 0:00:00,9853,0,0,0,0,0,0,3730589,0,0,0,0,0,0,0,2970426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1634417,0,0,1597163,15168187,0,0,0,0,5235592,27,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,27,27,875,53,0,0,0,0,0,0,1796
68718,12/31/2023 0:00:00,4073,0,0,0,0,0,0,8979830,0,0,0,0,0,0,0,40873941,0,0,0,0,0,0,0,0,0,2356067,0,0,0,0,1918436,0,0,4244251,70292938,0,0,0,0,14276480,61,181,0,6,0,0,26,36,7,92,40,181,221,15,0,7,39,19,242,1628,939,0,0,0,0,0,0,2119
68719,12/31/2023 0:00:00,21641,0,0,0,0,0,0,139888,0,0,0,0,0,0,0,1294862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2731250,0,0,0,0,1296500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,94,0,0,0,0,0,0,211
68720,12/31/2023 0:00:00,5838,0,0,0,0,0,0,5418520,0,0,0,0,0,0,0,12975340,0,0,0,0,0,0,0,0,0,7625741,0,0,0,0,105161,0,0,2945709,27336500,0,0,0,0,5891770,124,3,0,0,0,0,25,2,43,0,110,3,113,14,0,13,0,14,127,348,133,92,1,0,0,0,1,664
68721,12/31/2023 0:00:00,14484,0,0,0,0,0,0,95919309,0,0,0,0,0,0,0,198236003,0,0,0,0,0,0,0,0,0,2572888,0,0,0,0,17846791,0,0,1324715,313326818,0,0,0,0,0,195,4,3,19,0,0,63,1,31,3,135,4,139,38,0,36,0,60,199,3477,3127,3,1,0,0,0,1,3025
